company_name,city,state,metro_area,industry,estimated_employees,estimated_revenue_range,owner_or_contact,contact_title,phone,email,website
La Provence Bakery,Los Angeles,CA,Los Angeles,Bakery with Wholesale Operations,12,$1M-$3M,Owner,Owner,N/A,N/A,http://www.laprovenceinc.com/
Cadoro Bakery,Inglewood,CA,Los Angeles,Bakery with Wholesale Operations,10,$1M-$3M,Owner,Owner,N/A,N/A,https://www.cadorobakery.com/
Buddy Brew Coffee,Tampa,FL,Tampa,Coffee Shop Chain,15,$2M-$5M,Owner,Owner,N/A,N/A,https://www.buddybrew.com/
Kahwa Coffee,Tampa,FL,Tampa,Coffee Shop Chain,20,$3M-$5M,Raphael Perrier,Co-Owner,N/A,N/A,N/A
Blind Tiger Cafe,Tampa,FL,Tampa,Coffee Shop Chain,12,$1M-$3M,Owner,Owner,N/A,N/A,N/A
Bar One Lounge,Charlotte,NC,Charlotte,Bar/Nightclub Operator,8,$500K-$1M,Steven Jensen,Owner,N/A,N/A,https://baronelounge.com/
Scorpio Lounge,Charlotte,NC,Charlotte,Bar/Nightclub Operator,8,$500K-$1M,Michael Sharpton,Owner,N/A,N/A,N/A
Infinity Live,Charlotte,NC,Charlotte,Bar/Nightclub Operator,10,$500K-$1M,Owner,Owner,N/A,N/A,https://infinitylive.com/
Cook Collective,Brooklyn,NY,New York City,Food Manufacturing/Commissary Kitchen,8,$500K-$1M,Owner,Owner,N/A,N/A,https://cookcollectivekitchen.com/
Gastamo Group,Denver,CO,Denver,Independent Restaurant Group,20,$5M-$10M,Jean-Philippe Failyau,CEO,N/A,N/A,https://www.gastamogroup.com/
TAG Restaurant Group,Denver,CO,Denver,Independent Restaurant Group,20,$5M-$10M,Troy Guard,Founder/Chef,N/A,N/A,https://www.tagrestaurantgroup.com
Kevin Taylor Restaurant Group,Denver,CO,Denver,Independent Restaurant Group,18,$3M-$5M,Kevin Taylor,Owner/Chef,N/A,N/A,https://ktrg.net/
Big Red F Restaurant Group,Denver,CO,Denver,Independent Restaurant Group,20,$5M-$10M,Owner,Owner,N/A,N/A,https://www.bigredf.com
The Culinary Creative Group,Denver,CO,Denver,Independent Restaurant Group,15,$3M-$5M,Kevin Eddy,CDO,N/A,N/A,https://www.theculinarycreative.com/
Boston Catering & Events,Woburn,MA,Boston,Catering Company,12,$1M-$3M,David Briggs,Owner,N/A,N/A,https://www.bostoncater.com/
Jules Catering,Boston,MA,Boston,Catering Company,10,$1M-$3M,Anita Baglaneas,Owner,N/A,N/A,https://www.julescatering.com/
Rebeccas Culinary Group,Boston,MA,Boston,Catering Company,20,$3M-$5M,Owner,Owner,N/A,N/A,https://rebeccasculinarygroup.com/
Andytown Coffee Roasters,San Francisco,CA,San Francisco Bay Area,Coffee Shop Chain,15,$2M-$5M,Michael McCrory,Co-Founder,N/A,N/A,N/A
Dangerously Delicious Pies,Washington,DC,Washington DC,Food Truck Operator,10,$1M-$3M,Owner,Owner,N/A,N/A,N/A
13th Street Kitchens,Philadelphia,PA,Philadelphia,Independent Restaurant Group,15,$3M-$5M,Michael Pasquarello,Co-Founder,N/A,N/A,https://13thstreetkitchens.com/
Ambra Restaurant Group,Philadelphia,PA,Philadelphia,Independent Restaurant Group,12,$2M-$5M,Owner,Owner,N/A,N/A,N/A
High Street Hospitality Group,Philadelphia,PA,Philadelphia,Independent Restaurant Group,20,$5M-$10M,Ellen Yin,Founder,N/A,N/A,https://highsthospitality.com/
The Vintage Syndicate,Philadelphia,PA,Philadelphia,Independent Restaurant Group,15,$3M-$5M,Jason Evenchik,General Partner,N/A,N/A,N/A
Pearsons Catering,Orlando,FL,Orlando,Catering Company,10,$1M-$3M,Kim Pearson,Owner/Chef,N/A,N/A,https://www.pearsonscatering.com/
Big City Catering,Orlando,FL,Orlando,Catering Company,10,$1M-$3M,Tom,Owner,N/A,N/A,https://bigcitycatering.com/
John Michael Catering,Orlando,FL,Orlando,Catering Company,12,$1M-$3M,Michael,Owner,N/A,N/A,https://johnmichaelevents.com/
Buchmann Bakery & Restaurant Supplies,San Diego,CA,San Diego,Bakery with Wholesale Operations,10,$1M-$3M,Max Buchmann,Owner,N/A,N/A,https://buchmannegg.com/
Sadie Rose Baking,San Diego,CA,San Diego,Bakery with Wholesale Operations,8,$500K-$1M,Owner,Owner,N/A,N/A,https://sadierose.com/
Franks Bakery,San Diego,CA,San Diego,Bakery with Wholesale Operations,10,$1M-$3M,Owner,Owner,N/A,N/A,https://franksbakerysandiego.com/
OBriens Bakery,San Diego,CA,San Diego,Bakery with Wholesale Operations,8,$500K-$1M,Owner,Owner,N/A,N/A,https://www.obriensbakerysd.com/
Bread and Cie,San Diego,CA,San Diego,Bakery with Wholesale Operations,12,$1M-$3M,Owner,Owner,N/A,N/A,https://breadandcie.com/
Split Bakehouse,San Diego,CA,San Diego,Bakery with Wholesale Operations,6,$500K-$1M,Owner,Owner,N/A,N/A,https://splitbakehouse.com/
Surdyks Catering,Minneapolis,MN,Minneapolis,Catering Company,10,$1M-$3M,Owner,Owner,N/A,N/A,https://www.surdykscatering.com/
Chowgirls Catering,Minneapolis,MN,Minneapolis,Catering Company,15,$1M-$3M,Owner,Owner,N/A,N/A,https://www.chowgirls.net
The Deco Catering,Minneapolis,MN,Minneapolis,Catering Company,12,$1M-$3M,Soile Anderson,Founder,N/A,N/A,https://www.decocatering.com/
Mintahoe Catering & Events,Minneapolis,MN,Minneapolis,Catering Company,15,$2M-$5M,Owner,Owner,N/A,N/A,https://www.mintahoe.com/
Vittles Catering,Minneapolis,MN,Minneapolis,Catering Company,8,$500K-$1M,Owner,Owner,N/A,N/A,https://www.vittlescateringmn.com
Food Gallery Catering,Minneapolis,MN,Minneapolis,Catering Company,8,$500K-$1M,Owner,Owner,N/A,N/A,https://foodgallerycatering.com/
The Coconut Truck,Orange County,CA,Orange County,Food Truck Operator,6,$500K-$1M,Owner,Owner,N/A,N/A,http://www.thecoconuttruck.com/
Graze Burger Co,Orange County,CA,Orange County,Food Truck Operator,6,$500K-$1M,Owner,Owner,N/A,N/A,https://grazeburgerco.com
River Jetty Restaurant Group,Orange County,CA,Orange County,Independent Restaurant Group,15,$3M-$5M,Jordan Otterbein,Co-Founder,N/A,N/A,https://www.riverjettyrg.com/
Kei Concepts,Huntington Beach,CA,Orange County,Independent Restaurant Group,18,$3M-$5M,Owner,Owner,N/A,N/A,https://www.keiconcepts.info/
Cle Group,Houston,TX,Houston,Bar/Nightclub Operator,20,$3M-$5M,Zack Truesdell,Partner,N/A,N/A,N/A
Numbers Nightclub,Houston,TX,Houston,Bar/Nightclub Operator,8,$500K-$1M,Rudi Bunch,Owner,N/A,N/A,https://numbersnightclub.com/
Graspa Group,Miami,FL,Miami,Independent Restaurant Group,18,$3M-$5M,Graziano Sbroggio,Founder,N/A,N/A,https://www.graspagroup.com/
The Genuine Hospitality Group,Miami,FL,Miami,Independent Restaurant Group,20,$5M-$10M,Michael Schwartz,Founder/Chef,N/A,N/A,https://thegenuinehospitalitygroup.com/
Big Time Restaurant Group,Miami,FL,Miami,Independent Restaurant Group,20,$5M-$10M,Todd Herbst,Co-Founder,N/A,N/A,https://www.bigtimerestaurants.com/
The Restaurant People,Miami,FL,Miami,Independent Restaurant Group,15,$3M-$5M,Owner,Owner,N/A,N/A,https://therestaurantpeople.com/
Sinplicity Catering,Washington,DC,Washington DC,Catering Company,10,$1M-$3M,Owner,Owner,N/A,N/A,https://www.sinplicitycatering.com
CNF Catering,Washington,DC,Washington DC,Catering Company,10,$1M-$3M,Owner,Owner,N/A,N/A,https://cnfcatering.com/
Eat & Smile Catering,Washington,DC,Washington DC,Catering Company,8,$1M-$3M,Owner,Owner,N/A,N/A,https://www.eatandsmilecatering.com
The Catering Company of Washington,Washington,DC,Washington DC,Catering Company,10,$1M-$3M,Owner,Owner,N/A,N/A,https://www.thecateringco.com
Silver Spoon Caterers,Washington,DC,Washington DC,Catering Company,12,$1M-$3M,Owner,Owner,N/A,N/A,https://www.silverspooncaterers.com/
Spilled Milk Catering,Washington,DC,Washington DC,Catering Company,8,$500K-$1M,Owner,Owner,N/A,N/A,https://spilledmilkcatering.com/
Cohn Restaurant Group,San Diego,CA,San Diego,Independent Restaurant Group,20,$10M-$15M,David Cohn,Co-Owner,N/A,N/A,https://www.dinecrg.com/
SDCM Restaurant Group,San Diego,CA,San Diego,Independent Restaurant Group,15,$3M-$5M,Matthew Spencer,Owner,N/A,N/A,https://sdcm.com/
San Diego Dining Group,San Diego,CA,San Diego,Independent Restaurant Group,12,$2M-$5M,Vincenzo Loverso,Co-Owner,N/A,N/A,N/A
Social Syndicate,San Diego,CA,San Diego,Independent Restaurant Group,15,$3M-$5M,Owner,Owner,N/A,N/A,https://socialsyndicate.com/
Summit Coffee Co,Charlotte,NC,Charlotte,Coffee Shop Chain,20,$3M-$5M,Tim Helfrich,Owner,N/A,N/A,N/A
Not Just Coffee,Charlotte,NC,Charlotte,Coffee Shop Chain,15,$2M-$5M,James Yoder,Co-Founder,N/A,N/A,N/A
Enderly Coffee Co,Charlotte,NC,Charlotte,Coffee Shop Chain,8,$500K-$1M,Owner,Owner,N/A,N/A,https://www.enderlycoffee.com/
Proper House Group,Tampa,FL,Tampa,Independent Restaurant Group,20,$5M-$10M,Ferrell Alvarez,Co-Owner/Chef,N/A,N/A,https://www.properhousegroup.com
The Feinstein Group,Tampa,FL,Tampa,Independent Restaurant Group,15,$3M-$5M,Zachary Feinstein,Co-Founder,N/A,N/A,https://www.tfg.ventures/
Three Oaks Hospitality,Tampa,FL,Tampa,Independent Restaurant Group,12,$2M-$5M,Owner,Owner,N/A,N/A,https://www.threeoakstampa.com/
Ciccio Restaurant Group,Tampa,FL,Tampa,Independent Restaurant Group,20,$5M-$10M,Owner,Owner,N/A,N/A,https://www.cicciorestaurantgroup.com/
Chef Kristen Catering,Dallas,TX,Dallas,Catering Company,8,$500K-$1M,Kristen,Owner,N/A,N/A,https://thechefkristen.com
A La Carte Catering Dallas,Dallas,TX,Dallas,Catering Company,10,$1M-$3M,Valerie,Co-Owner,N/A,N/A,https://alacartedallas.com/
Macklins Catering,Dallas,TX,Dallas,Catering Company,10,$1M-$3M,Owner,Owner,N/A,N/A,https://www.macklinscateringco.com/
Texas Catering,Dallas,TX,Dallas,Catering Company,12,$1M-$3M,Jenni Williams,Owner,N/A,N/A,https://www.texascatering.com/
TC Restaurant Group,Nashville,TN,Nashville,Bar/Nightclub Operator,15,$3M-$5M,Owner,Owner,N/A,N/A,https://tcrestaurantgroup.com/
Night We Met,Nashville,TN,Nashville,Bar/Nightclub Operator,10,$1M-$3M,Owner,Owner,N/A,N/A,https://nightwemetnashville.com/
Spice Kitchens Commissary,Atlanta,GA,Atlanta,Food Manufacturing/Commissary Kitchen,8,$500K-$1M,Owner,Owner,N/A,N/A,https://www.spicekitchensatl.com/
Atlanta Shared Kitchen,Norcross,GA,Atlanta,Food Manufacturing/Commissary Kitchen,6,$500K-$1M,Lachen El Haddadi,Owner,N/A,N/A,https://atlantasharedkitchen.com/
Our Village Kitchens,Atlanta,GA,Atlanta,Food Manufacturing/Commissary Kitchen,6,$500K-$1M,Jake Rothschild,Owner,N/A,N/A,N/A
Fat Freddys Catering,Phoenix,AZ,Phoenix,Catering Company,10,$1M-$3M,Owner,Owner,N/A,N/A,https://www.fatfreddyscatering.com/
Sharkos Catering,Phoenix,AZ,Phoenix,Catering Company,12,$1M-$3M,Owner,Owner,N/A,N/A,https://www.sharkos.com/
Cater Phoenix,Phoenix,AZ,Phoenix,Catering Company,10,$1M-$3M,Dennis Frazer,Owner/Chef,N/A,N/A,https://caterphoenix.com/
Fresh from the Kitchen,Phoenix,AZ,Phoenix,Catering Company,8,$500K-$1M,Owner,Owner,N/A,N/A,https://www.freshfromthekitchenllc.com/
Nibblers Catering,Phoenix,AZ,Phoenix,Catering Company,10,$1M-$3M,Owner,Owner,N/A,N/A,https://nibblerscatering.com/
Novo Coffee,Denver,CO,Denver,Coffee Shop Chain,10,$1M-$3M,Owner,Owner,N/A,N/A,https://novocoffee.com/
Blue Sparrow Coffee,Denver,CO,Denver,Coffee Shop Chain,10,$1M-$3M,Owner,Owner,N/A,N/A,N/A
Poppies Dough,Chicago,IL,Chicago,Bakery with Wholesale Operations,10,$1M-$3M,Ronnie Himmel,Founder,N/A,N/A,https://www.poppiesdough.com/
Oak Mill Bakery,Chicago,IL,Chicago,Bakery with Wholesale Operations,15,$1M-$3M,Owner,Owner,N/A,N/A,https://www.oakmillbakery.com/
West Town Bakery,Chicago,IL,Chicago,Bakery with Wholesale Operations,12,$1M-$3M,Owner,Owner,N/A,N/A,https://www.westtownbakery.com/
The Bakehouse Chicago,Chicago,IL,Chicago,Bakery with Wholesale Operations,8,$500K-$1M,Owner,Owner,N/A,N/A,https://thebakehousechicago.com/
Sweet Connection Bakery,Chicago,IL,Chicago,Bakery with Wholesale Operations,10,$1M-$3M,Owner,Owner,N/A,N/A,https://www.sweetconnectionbakery.com/
Qreate Coffee,Orlando,FL,Orlando,Coffee Shop Chain,8,$500K-$1M,Quay Hu,Owner,N/A,N/A,N/A
Lineage Coffee Roasting,Orlando,FL,Orlando,Coffee Shop Chain,10,$1M-$3M,Jarrett Johnson,Co-Owner,N/A,N/A,https://www.lineageroasting.com/
Foxtail Coffee Co,Orlando,FL,Orlando,Coffee Shop Chain,20,$3M-$5M,Alex Tchekmeian,Founder,N/A,N/A,N/A
Davidovich Bakery,Brooklyn,NY,New York City,Bakery with Wholesale Operations,12,$1M-$3M,Owner,Owner,N/A,N/A,https://www.davidovichbakery.com/
Northside Bakery,Brooklyn,NY,New York City,Bakery with Wholesale Operations,15,$2M-$5M,Owner,Owner,N/A,N/A,https://northsidebakery.com/
Sal and Jerrys Bakery,Brooklyn,NY,New York City,Bakery with Wholesale Operations,10,$1M-$3M,Sebastiano Buzzetta,Co-Founder,N/A,N/A,https://www.salandjerrysbakery.com/
Grandaisy Bakery,New York,NY,New York City,Bakery with Wholesale Operations,10,$1M-$3M,Owner,Owner,N/A,N/A,https://www.grandaisybakery.com/
The Native Bread and Pastry,Brooklyn,NY,New York City,Bakery with Wholesale Operations,8,$500K-$1M,Owner,Owner,N/A,N/A,https://thenativebreadandpastry.com/
She Wolf Bakery,Brooklyn,NY,New York City,Bakery with Wholesale Operations,10,$1M-$3M,Owner,Owner,N/A,N/A,https://www.shewolfbakery.com/
City Roots Hospitality,New York,NY,New York City,Independent Restaurant Group,18,$3M-$5M,Owner,Owner,N/A,N/A,https://cityrootsnyc.com/
New York City Restaurant Group,New York,NY,New York City,Independent Restaurant Group,20,$5M-$10M,Owner,Owner,N/A,N/A,https://www.nycrg.com/
Pmacs Hospitality Group,New York,NY,New York City,Independent Restaurant Group,15,$3M-$5M,Owner,Owner,N/A,N/A,https://www.pmacshospitality.com/
NoHo Hospitality Group,New York,NY,New York City,Independent Restaurant Group,20,$5M-$10M,Owner,Owner,N/A,N/A,https://www.nhgnyc.com/
Skopos Hospitality,Northern New Jersey,NJ,Northern New Jersey,Independent Restaurant Group,18,$3M-$5M,Owner,Owner,N/A,N/A,https://www.skoposhospitality.com/
Great Restaurants NJ,Northern New Jersey,NJ,Northern New Jersey,Independent Restaurant Group,20,$5M-$10M,Robert Kash,Co-Founder,N/A,N/A,https://greatrestaurantsnj.com/
Harvest Restaurant Group,Northern New Jersey,NJ,Northern New Jersey,Independent Restaurant Group,20,$5M-$10M,Grabowski Family,Owner,N/A,N/A,https://harvestrestaurants.com/
TriState Restaurant Group,Northern New Jersey,NJ,Northern New Jersey,Independent Restaurant Group,15,$3M-$5M,Kevin Trimarchi,Founder,N/A,N/A,https://www.tristaterestaurantgroup.com/
All Events Catering,Atlanta,GA,Atlanta,Catering Company,8,$500K-$1M,Owner,Owner,N/A,N/A,https://www.alleventscateringco.com/
Chef Brown Catering,Atlanta,GA,Atlanta,Catering Company,8,$500K-$1M,Chef Brown,Owner,N/A,N/A,https://www.chefbrowncatering.com/
C Parks Catering & Events,Atlanta,GA,Atlanta,Catering Company,10,$1M-$3M,Carole Parks,Founder,N/A,N/A,https://www.cparkscateringandevents.com/
Ibiza Catering,Atlanta,GA,Atlanta,Catering Company,10,$1M-$3M,Jamie Morales,Co-Owner,N/A,N/A,https://ibizaeventcatering.com/
Endive Fine Catering,Atlanta,GA,Atlanta,Catering Company,10,$1M-$3M,Drew Ihrig,Owner/Chef,N/A,N/A,https://endiveatlanta.com/
Talk of the Town Catering,Atlanta,GA,Atlanta,Catering Company,15,$2M-$5M,Owner,Owner,N/A,N/A,https://talkofthetownatlanta.com/
Ultimo Coffee,Philadelphia,PA,Philadelphia,Coffee Shop Chain,10,$1M-$3M,Owner,Owner,N/A,N/A,N/A
Elixr Coffee,Philadelphia,PA,Philadelphia,Coffee Shop Chain,12,$1M-$3M,Owner,Owner,N/A,N/A,https://elixrcoffee.com/
Green Line Cafe,Philadelphia,PA,Philadelphia,Coffee Shop Chain,15,$1M-$3M,Owner,Owner,N/A,N/A,N/A
Continental Catering,San Diego,CA,San Diego,Catering Company,10,$1M-$3M,Denise M. Jermyn,Owner,N/A,N/A,https://continentalcateringsd.com/
The Wild Thyme Company,San Diego,CA,San Diego,Catering Company,10,$1M-$3M,Owner,Owner,N/A,N/A,https://www.thewildthymecompany.com/
Toast Catering,San Diego,CA,San Diego,Catering Company,8,$1M-$3M,Owner,Owner,N/A,N/A,https://toastcatering.com/
San Diego Paella,San Diego,CA,San Diego,Catering Company,6,$500K-$1M,Augie,Owner,N/A,N/A,https://sandiegopaella.com/
Pronto Catering,San Diego,CA,San Diego,Catering Company,8,$500K-$1M,Owner,Owner,N/A,N/A,https://prontocateringsd.com/
CoClubs,Denver,CO,Denver,Bar/Nightclub Operator,15,$2M-$5M,Regas Christou,Owner,N/A,N/A,https://www.coclubs.com/
Empire Baking Company,Dallas,TX,Dallas,Bakery with Wholesale Operations,15,$2M-$5M,Meaders Moore Ozarow,Owner,N/A,N/A,https://empirebaking.com/
NYB Wholesale Bakery,Dallas,TX,Dallas,Bakery with Wholesale Operations,10,$1M-$3M,Owner,Owner,N/A,N/A,https://nybbakery.com/
Bread Man Baking Co,Houston,TX,Houston,Bakery with Wholesale Operations,10,$1M-$3M,Tasos Katsaounis,Owner,N/A,N/A,https://breadmanco.com/
Lone Star Bakery,Round Rock,TX,Dallas,Bakery with Wholesale Operations,15,$2M-$5M,Owner,Owner,N/A,N/A,https://www.lonestarbakery.com/
Broadway Restaurant Group,Boston,MA,Boston,Independent Restaurant Group,20,$5M-$10M,Owner,Owner,N/A,N/A,N/A
COJE Management Group,Boston,MA,Boston,Independent Restaurant Group,20,$5M-$10M,Owner,Owner,N/A,N/A,https://www.coje.com/
Webber Restaurant Group,Boston,MA,Boston,Independent Restaurant Group,15,$3M-$5M,Owner,Owner,N/A,N/A,https://www.webberrestaurantgroup.com/
Rebel Restaurants,Boston,MA,Boston,Independent Restaurant Group,12,$2M-$5M,Owner,Owner,N/A,N/A,https://rebelrestaurants.com/
Piantedosi Bakery,Boston,MA,Boston,Bakery with Wholesale Operations,20,$3M-$5M,Owner,Owner,N/A,N/A,https://www.piantedosi.com/
Montilios Bakery,Boston,MA,Boston,Bakery with Wholesale Operations,15,$2M-$5M,Owner,Owner,N/A,N/A,https://montilios.com/
Fornax Bread Company,Boston,MA,Boston,Bakery with Wholesale Operations,10,$1M-$3M,Owner,Owner,N/A,N/A,https://www.fornaxbread.com/
Flourhouse Bakery,Boston,MA,Boston,Bakery with Wholesale Operations,8,$500K-$1M,Owner,Owner,N/A,N/A,https://www.flourhousebakery.com/
LIT Kitchen,Houston,TX,Houston,Food Manufacturing/Commissary Kitchen,8,$500K-$1M,Owner,Owner,N/A,N/A,https://www.litcommercialkitchen.com
Wingman Kitchens,Houston,TX,Houston,Food Manufacturing/Commissary Kitchen,6,$500K-$1M,Owner,Owner,N/A,N/A,https://www.wingmankitchens.com/
Capital Kitchens,Houston,TX,Houston,Food Manufacturing/Commissary Kitchen,8,$500K-$1M,Owner,Owner,N/A,N/A,https://www.capital-kitchens.com/
Babys Badass Burgers,Los Angeles,CA,Los Angeles,Food Truck Operator,8,$500K-$1M,Owner,Owner,N/A,N/A,N/A
Maison Parisienne,Chicago,IL,Chicago,Bakery with Wholesale Operations,8,$500K-$1M,Owner,Owner,N/A,N/A,https://www.maison-parisienne.com/
Exclusive Affairs Catering,Orlando,FL,Orlando,Catering Company,8,$500K-$1M,Megan R,Owner,N/A,N/A,https://exclusiveaffairscatering.com/
Plus Catering Orlando,Orlando,FL,Orlando,Catering Company,8,$500K-$1M,Owner,Owner,N/A,N/A,https://www.pluscateringorlando.com
Arthurs Catering,Orlando,FL,Orlando,Catering Company,12,$1M-$3M,Owner,Owner,N/A,N/A,https://www.arthurscatering.com/
Sierra Bonita Catering,Phoenix,AZ,Phoenix,Catering Company,8,$500K-$1M,Owner,Owner,N/A,N/A,https://sierrabonitacateringcompany.com/
Heirloom DC,Washington,DC,Washington DC,Catering Company,8,$500K-$1M,Owner,Owner,N/A,N/A,https://www.heirloomdc.com/
Made With Love Catering,Washington,DC,Washington DC,Catering Company,6,$500K-$1M,Owner,Owner,N/A,N/A,https://madewithlovecateringdc.com/
BG Catering Concepts,Boston,MA,Boston,Catering Company,8,$500K-$1M,Owner,Owner,N/A,N/A,https://www.bgcateringconcepts.com/
Above and Beyond Catering,Boston,MA,Boston,Catering Company,10,$1M-$3M,Owner,Owner,N/A,N/A,https://aboveabc.com/
Milk Street Cafe,Boston,MA,Boston,Catering Company,12,$1M-$3M,Owner,Owner,N/A,N/A,https://www.milkstreetcafe.com/
Johnny Burke Catering,Boston,MA,Boston,Catering Company,8,$500K-$1M,Johnny Burke,Owner,N/A,N/A,https://johnnyburkecatering.com/
Crave Catering & Events,Minneapolis,MN,Minneapolis,Catering Company,12,$1M-$3M,Owner,Owner,N/A,N/A,https://cravecatering.com/
Twin Cities Catering,Minneapolis,MN,Minneapolis,Catering Company,10,$1M-$3M,Owner,Owner,N/A,N/A,https://www.twincitiescateringmn.com
Thornhill Catering,Dallas,TX,Dallas,Catering Company,8,$500K-$1M,Owner,Owner,N/A,N/A,https://www.thornhillcatering.com/
Wendy Krispin Caterer,Dallas,TX,Dallas,Catering Company,10,$1M-$3M,Wendy Krispin,Owner,N/A,N/A,https://wendykrispincaterer.com/
Schulson Collective,Philadelphia,PA,Philadelphia,Independent Restaurant Group,20,$5M-$10M,Michael Schulson,Founder/Chef,N/A,N/A,https://michaelschulson.com/
Royal Restaurant Group,Philadelphia,PA,Philadelphia,Independent Restaurant Group,12,$2M-$5M,Owner,Owner,N/A,N/A,https://www.rrgphilly.com/
Defined Hospitality,Philadelphia,PA,Philadelphia,Independent Restaurant Group,15,$3M-$5M,Owner,Owner,N/A,N/A,https://www.definedhospitality.com/
Passion Restaurant Group,Miami,FL,Miami,Independent Restaurant Group,15,$3M-$5M,Owner,Owner,N/A,N/A,https://passionrestaurantgroup.com/
50 Eggs Hospitality Group,Miami,FL,Miami,Independent Restaurant Group,20,$5M-$10M,John Kunkel,Founder,N/A,N/A,https://www.50eggsinc.com/
Vida & Estilo Hospitality,Miami,FL,Miami,Independent Restaurant Group,20,$5M-$10M,Jamil Dib,Co-Founder,N/A,N/A,https://vehospitality.com/
Specialty Restaurants Corporation,Costa Mesa,CA,Orange County,Independent Restaurant Group,20,$5M-$10M,Owner,Owner,N/A,N/A,https://www.specialtyrestaurants.com/
