company_name,city,state,metro_area,industry,estimated_employees,estimated_revenue_range,owner_or_contact,contact_title,phone,email,website
Central Insurance Associates,Indianapolis,IN,Indianapolis IN,Insurance Brokerage,8,$800K-$1.5M,Owner,Owner/Agent,N/A,N/A,https://www.centralinsuranceassoc.com/
Conner Insurance,Indianapolis,IN,Indianapolis IN,Insurance Brokerage,10,$1M-$2M,Owner,Owner/Agent,N/A,N/A,https://connerins.com/
Kirkpatrick Management Company,Indianapolis,IN,Indianapolis IN,Property Management,15,$2M-$4M,Owner,Owner,N/A,N/A,https://www.ekirkpatrick.com/
BHB Real Estate Group,Indianapolis,IN,Indianapolis IN,Property Management,10,$1M-$2M,Owner,Owner,N/A,N/A,http://www.bhbindy.net/
Red Door Property Management,Indianapolis,IN,Indianapolis IN,Property Management,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://www.reddoorrents.com/
Westport Plaza Dental Associates,Kansas City,MO,Kansas City MO,Dental Practice,8,$1M-$2M,Dr. Mace,Owner/Dentist,N/A,N/A,https://www.westportplazadental.com/
Plaza Family Dentistry,Kansas City,MO,Kansas City MO,Dental Practice,8,$1M-$2M,Dr. Eli Wolkoff,Owner/Dentist,N/A,N/A,https://www.plazafamilydentistry.com/
Lee Plaza Dental,Kansas City,MO,Kansas City MO,Dental Practice,6,$800K-$1.5M,Dr. Jodie Wing Lee,Owner/Dentist,N/A,N/A,https://leeplazadental.com/
Dental Designs KC,Kansas City,MO,Kansas City MO,Dental Practice,10,$1M-$3M,Dr. D. Grant Smith,Owner/Dentist,N/A,N/A,https://www.dentaldesignskc.com/
Dental Care Center of South Kansas City,Kansas City,MO,Kansas City MO,Dental Practice,8,$1M-$2M,Dr. Gregory Stiver,Owner/Dentist,N/A,N/A,https://www.dentalcarecenterofsouthkc.com/
Law Office of Kathleen E. Irish LLC,Kansas City,MO,Kansas City MO,Small Law Firm,6,$500K-$1.5M,Kathleen E. Irish,Owner/Attorney,N/A,N/A,http://www.kansascityimmigration.com/
Kirschbaum & Nowotny LLC,Kansas City,MO,Kansas City MO,Small Law Firm,8,$800K-$2M,Owner,Managing Partner,N/A,N/A,https://www.knimmigrationlaw.com/
McCrummen & McCullick Immigration Law,North Kansas City,MO,Kansas City MO,Small Law Firm,8,$800K-$2M,Owner,Managing Partner,N/A,N/A,https://kcimmigrationlaw.com/
Martinez Immigration Law,Kansas City,MO,Kansas City MO,Small Law Firm,6,$500K-$1.5M,Owner,Owner/Attorney,N/A,N/A,https://www.martinezimmigration.com/
Hoppock Law Firm LLC,Kansas City,MO,Kansas City MO,Small Law Firm,6,$500K-$1.5M,Owner,Owner/Attorney,N/A,N/A,https://www.hoppocklawfirm.com/
Briarcliff Insurance Group,Kansas City,MO,Kansas City MO,Insurance Brokerage,8,$800K-$1.5M,Owner,Owner/Agent,N/A,N/A,https://www.briarcliffinsurance.com/
The Miller Group,Kansas City,MO,Kansas City MO,Insurance Brokerage,12,$1.5M-$3M,Owner,Owner/Agent,N/A,N/A,https://millercares.com/insurance-broker-in-kansas-city/
Cowell James Forge Insurance Group,Kansas City,MO,Kansas City MO,Insurance Brokerage,10,$1M-$2M,Owner,Owner/Agent,N/A,N/A,https://cjfig.com/
Jeremy Electrical,Kansas City,MO,Kansas City MO,Electrical Contractor,10,$1M-$2.5M,Jeremy Tollie,Founder/Owner,(913) 375-0070,N/A,https://www.jeremykc.com/
McClure Electrical Services,Kansas City,MO,Kansas City MO,Electrical Contractor,8,$800K-$2M,Owner,Owner,N/A,N/A,https://mcclureelectricalkc.com/
Kansas City Electricians,Kansas City,MO,Kansas City MO,Electrical Contractor,8,$800K-$2M,Owner,Owner,N/A,N/A,https://kansascityelectricians.com
JMC Electric,Kansas City,MO,Kansas City MO,Electrical Contractor,12,$1.5M-$3M,Owner,Owner,(913) 362-2100,N/A,https://jmcelectrickc.com/
Empowered Electric,Kansas City,MO,Kansas City MO,Electrical Contractor,8,$800K-$2M,Owner,Owner,N/A,N/A,https://www.empoweredkc.com/
AM CPA,Kansas City,MO,Kansas City MO,CPA/Accounting,6,$500K-$1M,Allison Mott,Owner/CPA,N/A,N/A,https://amcpakc.com/
Reller & Company CPA PC,Kansas City,MO,Kansas City MO,CPA/Accounting,8,$800K-$1.5M,Owner,Owner/CPA,(816) 926-0900,N/A,https://www.rellercpa.com
Williams Tax and Accounting,Kansas City,MO,Kansas City MO,CPA/Accounting,5,$400K-$800K,Owner,Owner/CPA,N/A,N/A,https://wta.tax/
Doug Freeman CPA,Kansas City,MO,Kansas City MO,CPA/Accounting,6,$500K-$1M,Doug Freeman,Owner/CPA,N/A,N/A,https://dougfreemancpa.com/
Plaza Aesthetics & Wellness,Kansas City,MO,Kansas City MO,Med Spa/Aesthetics,8,$800K-$2M,Dr. Amber Botros,Owner/Medical Director,N/A,N/A,https://www.plazamedicalspa.com/
RSVP Med Spa,Kansas City,MO,Kansas City MO,Med Spa/Aesthetics,8,$800K-$2M,Dr. Fu,Owner/Medical Director,N/A,N/A,https://rsvpmedspa.com/
AesthetiCare,Kansas City,MO,Kansas City MO,Med Spa/Aesthetics,12,$1.5M-$3M,Matt and Kathy Taranto,Owners,N/A,N/A,https://greatskinkc.com/
aNu Aesthetics and Optimal Wellness,Kansas City,MO,Kansas City MO,Med Spa/Aesthetics,8,$800K-$2M,Dr. Cristyn Watkins,Owner/Medical Director,N/A,N/A,https://www.anuaesthetics.com
Fiore Wellness Center,Kansas City,MO,Kansas City MO,Med Spa/Aesthetics,6,$500K-$1.5M,Kyleigh Armilio,Owner/DNP,N/A,N/A,https://www.fiorewellnesscenter.com/
Georgous Aesthetic Bar,Kansas City,MO,Kansas City MO,Med Spa/Aesthetics,6,$500K-$1.5M,Georgia Cirese,Founder/Clinical Director,N/A,N/A,https://www.georgouskc.com/
Staffing Kansas City,Kansas City,MO,Kansas City MO,Staffing/Recruiting,10,$1.5M-$3M,Owner,Owner,N/A,N/A,https://staffingkc.com/
Morgan Hunter Companies,Kansas City,MO,Kansas City MO,Staffing/Recruiting,15,$3M-$6M,Owner,Owner,N/A,N/A,https://www.morganhunter.com/
Meseroll Holding LLC,Baltimore,MD,Baltimore MD,Property Management,6,$500K-$1M,Allan and Emilie Meseroll,Owners,N/A,N/A,https://www.mhpropertymgmt.com/
Tidewater Property Management,Baltimore,MD,Baltimore MD,Property Management,15,$2M-$4M,Owner,Owner,N/A,N/A,https://www.tidewaterproperty.com/
Astoria Charm,Baltimore,MD,Baltimore MD,Property Management,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://astoriacharm.com/
A.J. Michaels,Baltimore,MD,Baltimore MD,HVAC Contractor,15,$2M-$5M,Owner,Owner,(410) 435-5400,N/A,https://www.ajmichaels.com/
Flanagan Enterprise,Baltimore,MD,Baltimore MD,HVAC Contractor,12,$1.5M-$3M,George Flanagan,Owner/Operator,N/A,N/A,https://www.flanaganenterprise.com/
Heil Plumbing,Baltimore,MD,Baltimore MD,Plumbing Contractor,15,$2M-$4M,Owner,Owner,N/A,N/A,https://heilplumbing.com/
Albright's Mechanical Services,Baltimore,MD,Baltimore MD,HVAC Contractor,15,$2M-$4M,Owner,Owner,N/A,N/A,https://www.albrightsmechanical.com/
Vanity Skin Bar,Baltimore,MD,Baltimore MD,Med Spa/Aesthetics,6,$500K-$1.5M,Cara Heym,Owner/Aesthetic Specialist,N/A,N/A,https://www.vanityskinbar.com/
Sheri Hoidra Law Office LLC,Baltimore,MD,Baltimore MD,Small Law Firm,5,$400K-$1M,Sheri Hoidra,Owner/Attorney,N/A,N/A,https://www.sherihoidralaw.com/
Minikon Law LLC,Baltimore,MD,Baltimore MD,Small Law Firm,6,$500K-$1.5M,Patricia B. Minikon,Founder/Attorney,N/A,N/A,https://minikonlaw.com/
Jaskot Law,Baltimore,MD,Baltimore MD,Small Law Firm,6,$500K-$1.5M,Jared Jaskot,Owner/Attorney,N/A,N/A,https://jaskot.abogado/
Graber & Associates CPAs,Baltimore,MD,Baltimore MD,CPA/Accounting,8,$800K-$1.5M,Owner,Owner/CPA,(410) 466-3779,N/A,https://www.grabercpa.com/
Friedman & Saiyed CPAs LLP,Baltimore,MD,Baltimore MD,CPA/Accounting,8,$800K-$1.5M,Owner,Managing Partner,N/A,N/A,https://fascpas.com/
Alex Blum CPA,Baltimore,MD,Baltimore MD,CPA/Accounting,5,$400K-$800K,Alex Blum,Owner/CPA,N/A,N/A,https://alexblumcpa.com/
Mary Jo Watson CPA,Baltimore,MD,Baltimore MD,CPA/Accounting,5,$400K-$800K,Mary Jo Watson,Owner/CPA,(410) 705-7971,N/A,https://balacct.com/
Baltimore Insurance Network,Baltimore,MD,Baltimore MD,Insurance Brokerage,8,$800K-$1.5M,Owner,Owner/Agent,(443) 869-6424,N/A,https://baltimoreinsurancenetwork.com/
Luray & Associates Inc,Baltimore,MD,Baltimore MD,Insurance Brokerage,8,$800K-$1.5M,Owner,Owner/Agent,N/A,N/A,https://lurayinsurance.com/
Mason & Carter Inc,Baltimore,MD,Baltimore MD,Insurance Brokerage,8,$800K-$1.5M,Owner,Owner/Agent,N/A,N/A,https://www.masoncarter.com/md/
Kennedy Services,Baltimore,MD,Baltimore MD,Staffing/Recruiting,10,$1.5M-$3M,Owner,Owner,N/A,N/A,N/A
Just Temps,Baltimore,MD,Baltimore MD,Staffing/Recruiting,8,$1M-$2M,Owner,Owner,N/A,N/A,N/A
Perfect Smile Dental Practice,Sacramento,CA,Sacramento CA,Dental Practice,8,$1M-$2M,Dr. My Hanh Trieu,Owner/Dentist,N/A,N/A,https://perfectsmilesacramento.com/
Stonebrook Dental,Sacramento,CA,Sacramento CA,Dental Practice,8,$1M-$2M,Dr. Kalpesh Patel,Owner/Dentist,N/A,N/A,https://stonebrookdental.com/
Dynamic Dental,Sacramento,CA,Sacramento CA,Dental Practice,8,$1M-$2M,Dr. Ricardo Andrade,Co-Owner/Dentist,N/A,N/A,https://www.dynamicdentist.com/
Arden Oaks Dental Care,Sacramento,CA,Sacramento CA,Dental Practice,8,$1M-$2M,Owner,Owner/Dentist,N/A,N/A,http://www.ardenoaksdentalcare.com/
Midtown Dental,Sacramento,CA,Sacramento CA,Dental Practice,10,$1M-$3M,Dr. Jenny Apekian,Owner/Dentist,N/A,N/A,https://www.midtowndentalsacramento.com/
Pretty Please Aesthetics,Sacramento,CA,Sacramento CA,Med Spa/Aesthetics,6,$500K-$1.5M,Kate,Owner,N/A,N/A,https://www.prettypleaseaesthetics.com/
The Lip Fairy Beauty Bar,Sacramento,CA,Sacramento CA,Med Spa/Aesthetics,6,$500K-$1.5M,Cassandra,Owner/FNP,N/A,N/A,https://thelipfairy.com/
Everything Esthetics,Sacramento,CA,Sacramento CA,Med Spa/Aesthetics,6,$500K-$1.5M,Owner,Owner,N/A,N/A,https://everythingestheticsmed.com/
MedSpa of Sacramento,Sacramento,CA,Sacramento CA,Med Spa/Aesthetics,8,$800K-$2M,Owner,Owner,N/A,N/A,https://medspaofsacramento.com/
All Phase Plumbing,Sacramento,CA,Sacramento CA,Plumbing Contractor,8,$800K-$2M,Owner,Owner,(916) 663-1293,N/A,https://www.allphaseplumbinginc.com/
Jeff's Plumbing Inc,Sacramento,CA,Sacramento CA,Plumbing Contractor,8,$800K-$2M,Owner,Owner,(916) 232-4266,N/A,https://www.jeffsplumbing.com/
Heritage Plumbing,Sacramento,CA,Sacramento CA,Plumbing Contractor,8,$800K-$2M,Owner,Owner,N/A,N/A,https://www.heritageplumbing.biz/
Go Pro Plumbing,Sacramento,CA,Sacramento CA,Plumbing Contractor,10,$1M-$2M,Owner,Owner,N/A,N/A,https://goproplumbingrepair.com/
A1 Electrical,Sacramento,CA,Sacramento CA,Electrical Contractor,8,$800K-$2M,Owner,Owner,N/A,N/A,https://a1electrical.net/
Four Ace Electrical,Sacramento,CA,Sacramento CA,Electrical Contractor,10,$1M-$2.5M,Owner,Owner,N/A,N/A,https://fouraceelectrical.com/
Peach Electric,Sacramento,CA,Sacramento CA,Electrical Contractor,8,$800K-$2M,Owner,Owner,N/A,N/A,https://peach-electric.com/
Lecair Electric,Sacramento,CA,Sacramento CA,Electrical Contractor,8,$800K-$2M,Owner,Owner,N/A,N/A,https://lecairelectric.com/
North State Electrical Contractors,Sacramento,CA,Sacramento CA,Electrical Contractor,10,$1M-$2.5M,Owner,Owner,N/A,N/A,https://www.northstate-eci.com/
CABS Heating & Air Conditioning,Sacramento,CA,Sacramento CA,HVAC Contractor,12,$1.5M-$3M,Owner,Owner,N/A,N/A,https://www.cabshvac.com/
Jaguar Heating & Air,Sacramento,CA,Sacramento CA,HVAC Contractor,10,$1M-$3M,Owner,Owner,N/A,N/A,https://www.jaguarheatingandair.com/
Jason Mechanical,Sacramento,CA,Sacramento CA,HVAC Contractor,12,$1.5M-$3M,Owner,Owner,N/A,N/A,https://jasonmech.net/
Fox Family Heating & Air Conditioning,Sacramento,CA,Sacramento CA,HVAC Contractor,10,$1M-$3M,Owner,Owner,N/A,N/A,https://foxfamilyhvac.com/
Three Rivers Heating & Air,Sacramento,CA,Sacramento CA,HVAC Contractor,10,$1M-$3M,Owner,Owner,N/A,N/A,https://www.threeriversheatingandair.com/
Capital Staffing,Sacramento,CA,Sacramento CA,Staffing/Recruiting,10,$1.5M-$3M,Owner,Owner,N/A,N/A,https://capitalstaffing.com/
Golden State Staffing Services,Sacramento,CA,Sacramento CA,Staffing/Recruiting,15,$2M-$5M,Owner,Owner,N/A,N/A,N/A
Tiner Properties,Sacramento,CA,Sacramento CA,Property Management,8,$800K-$1.5M,John Tiner,Owner,(916) 974-6003,N/A,https://www.tiner.com/
Peak Residential,Sacramento,CA,Sacramento CA,Property Management,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.peakresidential.com/
Fechter & Company CPAs,Sacramento,CA,Sacramento CA,CPA/Accounting,8,$800K-$1.5M,Owner,Owner/CPA,(916) 333-5360,N/A,https://www.fechtercpa.com/
Jill Jacobs & Company Inc,Sacramento,CA,Sacramento CA,CPA/Accounting,6,$500K-$1M,Jill Jacobs,Owner/CPA,(916) 646-6700,N/A,https://www.jilljacobscpa.com/
Kilgore & Co,Sacramento,CA,Sacramento CA,CPA/Accounting,6,$500K-$1M,Owner,Owner/CPA,(916) 648-1040,N/A,https://www.kilgorecpa.com/
McGee & Thielen Insurance Brokers,Sacramento,CA,Sacramento CA,Insurance Brokerage,12,$1.5M-$3M,Owner,Owner/Agent,N/A,N/A,https://www.mcgeethielen.com/
Castro Property & Commercial Insurance,Sacramento,CA,Sacramento CA,Insurance Brokerage,8,$800K-$1.5M,Owner,Owner/Agent,N/A,N/A,https://castroins.com/
Martinez Law Group,Sacramento,CA,Sacramento CA,Small Law Firm,8,$800K-$2M,Owner,Managing Attorney,N/A,N/A,N/A
Law Office of J. Christina Alvarez Aulakh,Sacramento,CA,Sacramento CA,Small Law Firm,5,$400K-$1M,J. Christina Alvarez Aulakh,Owner/Attorney,N/A,N/A,https://www.christinaalvarez.com/
Equal Justice Law Group,Sacramento,CA,Sacramento CA,Small Law Firm,8,$800K-$2M,Owner,Managing Attorney,N/A,N/A,https://equaljusticelawgroup.com/
Schooley Law Firm,Richmond,VA,Richmond VA,Small Law Firm,6,$500K-$1.5M,Jennifer Schooley,Owner/Attorney,N/A,N/A,https://www.schooleyfirm.com/
Smith Strong PLC,Richmond,VA,Richmond VA,Small Law Firm,8,$800K-$2M,H. Van Smith,Owner/Attorney,N/A,N/A,https://www.smithstrong.com/
Harvey & Driggs PLC,Mechanicsville,VA,Richmond VA,Small Law Firm,8,$800K-$2M,Owner,Managing Partner,N/A,N/A,https://harveydriggs.com/
FloranceGordonBrown,Richmond,VA,Richmond VA,Small Law Firm,10,$1M-$3M,Owner,Managing Partner,N/A,N/A,https://www.fgb.com/
E.E. Brown & Associates PLLC,Glen Allen,VA,Richmond VA,CPA/Accounting,6,$500K-$1M,Owner,Owner/CPA,N/A,N/A,https://www.eebrowncpa.com/
G4 CPA Firm Inc,Richmond,VA,Richmond VA,CPA/Accounting,6,$500K-$1M,Owner,Owner/CPA,N/A,N/A,https://www.g4cpa.com/
Schutrumpf & Company PC,Richmond,VA,Richmond VA,CPA/Accounting,6,$500K-$1M,Owner,Owner/CPA,N/A,N/A,https://sk-cpa.com/
WellsColeman,Richmond,VA,Richmond VA,CPA/Accounting,15,$2M-$4M,Owner,Managing Partner,N/A,N/A,https://www.wellscoleman.com/
Above The Code Electrical,Henrico,VA,Richmond VA,Electrical Contractor,8,$800K-$2M,Owner,Owner,(804) 740-3232,N/A,https://www.abovethecodeelectrical.com/
Family Electric,Richmond,VA,Richmond VA,Electrical Contractor,10,$1M-$2.5M,Owner,Owner,(804) 379-2700,N/A,https://www.familyelectric.net/
