company_name,city,state,metro_area,industry,estimated_employees,estimated_revenue_range,owner_or_contact,contact_title,phone,email,website
Insurance Advisors of St. Louis,St. Louis,MO,St. Louis,Insurance Brokerage,8,$800K-$1.5M,Owner,Owner,(314) 842-0960,N/A,https://iastl.com/
Premier Insurance Agency,St. Louis,MO,St. Louis,Insurance Brokerage,7,$700K-$1.2M,Owner,Owner,N/A,N/A,https://www.premierinsagency.com/
Crestwood Insurance Agency,St. Louis,MO,St. Louis,Insurance Brokerage,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://www.crestwoodinsurance.com/
Anderson & Gilbert L.C.,St. Louis,MO,St. Louis,Small Law Firm,10,$1M-$2.5M,Owner,Owner,N/A,N/A,https://www.anderson-gilbert.com/
James & James Law PC,St. Louis,MO,St. Louis,Small Law Firm,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://www.jameslawpc.com/
Lutfiyya Law Firm LLC,Town and Country,MO,St. Louis,Small Law Firm,6,$600K-$1.2M,Owner,Owner,N/A,N/A,https://metrostllaw.com/
Schlapprizzi Attorneys at Law,St. Louis,MO,St. Louis,Small Law Firm,7,$800K-$1.5M,Owner,Owner,N/A,N/A,https://schlawyer.com/
ABACUS Recruiting,St. Louis,MO,St. Louis,Staffing/Recruiting,8,$1M-$2M,Tamara Tucker,Founder,N/A,N/A,N/A
PACE Alternatives,St. Louis,MO,St. Louis,Staffing/Recruiting,10,$1.5M-$3M,Owner,Owner,N/A,N/A,N/A
PEG Staffing & Recruiting,Creve Coeur,MO,St. Louis,Staffing/Recruiting,12,$2M-$4M,Owner,Owner,N/A,N/A,https://www.pegstaff.com/
Patrick David Plumbing,Pittsburgh,PA,Pittsburgh,Plumbing Contractor,8,$800K-$1.5M,Patrick David,Owner,N/A,N/A,https://www.pghplumbing.com/
Professional Plumbing & Heating,Pittsburgh,PA,Pittsburgh,Plumbing Contractor,10,$1M-$2M,Owner,Owner,N/A,N/A,https://professionalplumbingpittsburgh.com/
Pawlak Plumbing LLC,Pittsburgh,PA,Pittsburgh,Plumbing Contractor,7,$700K-$1.2M,Owner,Owner,N/A,N/A,https://www.pawlakplumbing.com/
Cuccaro Plumbing,Pittsburgh,PA,Pittsburgh,Plumbing Contractor,12,$1.2M-$2.5M,Owner,Owner,N/A,N/A,https://www.cuccaroplumbing.com/
Stahl Plumbing and Drain,Pittsburgh,PA,Pittsburgh,Plumbing Contractor,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://www.stahlplumbinganddrain.com/
Oakland Aesthetic Dentistry,Pittsburgh,PA,Pittsburgh,Dental Practice,8,$900K-$1.5M,Dr. Rose & Dr. Sack,Co-Owners,N/A,N/A,https://www.oaklandaestheticdentistry.com/
Poling Family Dental Care,Pittsburgh,PA,Pittsburgh,Dental Practice,7,$700K-$1.2M,Dr. William Scott Poling,Owner/Dentist,N/A,N/A,https://polingfamilydentistry.com/
Warwick Dentistry,Pittsburgh,PA,Pittsburgh,Dental Practice,8,$800K-$1.5M,Dr. Joyce Warwick,Owner/Dentist,N/A,N/A,https://www.downtownpittsburghdentist.com/
Conicella Family Dentistry,Sharpsburg,PA,Pittsburgh,Dental Practice,6,$600K-$1M,Owner,Owner/Dentist,N/A,N/A,https://www.conicellafamilydentistry.com/
Acqua Blu Medical Spa,Wexford,PA,Pittsburgh,Med Spa/Aesthetics,12,$1.5M-$3M,Dr. Brian Heil,Founder,N/A,N/A,https://www.acquablumedicalspa.com/
Aetheria Aesthetics & Wellness,Pittsburgh,PA,Pittsburgh,Med Spa/Aesthetics,6,$500K-$1M,Melissa Kolowitz,Owner/PA-C,N/A,N/A,https://www.aetheriaaesthetics.com/
Ethereal Skin Medical Spa,Pittsburgh,PA,Pittsburgh,Med Spa/Aesthetics,7,$600K-$1.2M,Taylor Martinkovich,Founder,N/A,N/A,https://etherealskinmedspa.com/
Aesthetic Skin & Laser Center,Pittsburgh,PA,Pittsburgh,Med Spa/Aesthetics,8,$800K-$1.5M,Dr. Roxana Barad,Owner,N/A,N/A,https://aestheticpittsburgh.com/
Icon Electrical Solutions,Pittsburgh,PA,Pittsburgh,Electrical Contractor,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.iconelectricalsolutions.com/
Gumpher Electrical Service,Pittsburgh,PA,Pittsburgh,Electrical Contractor,12,$1.2M-$2.5M,Owner,Owner,N/A,N/A,https://www.gumpherinc.com/
Smith Electric Service,Pittsburgh,PA,Pittsburgh,Electrical Contractor,10,$1M-$2M,Owner,Owner,N/A,N/A,https://smithelectricservice.com/
Hufnagel Electric,Pittsburgh,PA,Pittsburgh,Electrical Contractor,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://hufnagelelectric.com/
Findon & Associates CPAs,Pittsburgh,PA,Pittsburgh,CPA/Accounting,6,$500K-$1M,Heather Findon,Owner/CPA,N/A,N/A,https://www.findoncpa.com/
H2R CPA,Pittsburgh,PA,Pittsburgh,CPA/Accounting,15,$1.5M-$3M,Owner,Owner,N/A,N/A,https://www.h2rcpa.com/
Davis Davis & Associates,Pittsburgh,PA,Pittsburgh,CPA/Accounting,8,$700K-$1.2M,Owner,Owner,(412) 391-2226,N/A,https://www.ddacpas.com/
Kathy L. Hess & Associates,Pittsburgh,PA,Pittsburgh,CPA/Accounting,6,$500K-$1M,Kathy L. Hess,Owner/CPA,N/A,N/A,https://www.klhesscpa.com/
Pierson and Scott Insurance Agency,Pittsburgh,PA,Pittsburgh,Insurance Brokerage,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://www.piersonandscott.com/
Christie & Associates,Pittsburgh,PA,Pittsburgh,Insurance Brokerage,10,$1M-$2M,Owner,Owner,N/A,N/A,https://christie-associates.com/
McElhinny Insurance Agency,Pittsburgh,PA,Pittsburgh,Insurance Brokerage,7,$700K-$1.2M,Owner,Owner,N/A,N/A,https://www.mcelhinny.com/
Sharp Insurance Agency,Pittsburgh,PA,Pittsburgh,Insurance Brokerage,6,$500K-$1M,Owner,Owner,N/A,N/A,https://www.sharpinsagency.com/
Oxford Solutions,Pittsburgh,PA,Pittsburgh,Staffing/Recruiting,15,$2M-$4M,Matt Fenton,Founder,N/A,N/A,https://www.oxfordsolutionsinc.com/
Career Concepts Staffing,Pittsburgh,PA,Pittsburgh,Staffing/Recruiting,12,$1.5M-$3M,Owner,Owner,N/A,N/A,https://www.careerconcepts.com/pittsburgh
Revive Medical Spa,Farmington Hills,MI,Detroit,Med Spa/Aesthetics,8,$800K-$1.5M,Ardis Schmitt RN BSN,Founder,N/A,N/A,https://www.revivema.com/
Beauty & Wellness Med Spa,Dearborn,MI,Detroit,Med Spa/Aesthetics,7,$600K-$1.2M,Zeina Alawieh,Owner,N/A,N/A,https://beautyandwellnessmedspa.com/
Accents Cosmetic Surgery,Sterling Heights,MI,Detroit,Med Spa/Aesthetics,10,$1.2M-$2.5M,Dr. Mark Berkowitz,Owner,N/A,N/A,https://www.accentscosmeticsurgery.com/
BRS Property Management,Detroit,MI,Detroit,Property Management,8,$600K-$1.2M,Owner,Owner,N/A,N/A,https://www.detroitpropertymanagement.co/
Reserve Management Company,Hazel Park,MI,Detroit,Property Management,7,$500K-$1M,Owner,Owner,N/A,N/A,https://reservepropertymanagementcompany.com/
Nelson Property Management,Detroit,MI,Detroit,Property Management,10,$800K-$1.5M,Owner,Owner,N/A,N/A,https://www.nelsonpropertymanagement.com/
McWire Electric,Detroit,MI,Detroit,Electrical Contractor,8,$800K-$1.5M,Owner,Owner/Master Electrician,N/A,N/A,https://www.mcwireelectric.com/
Metro Electric,Detroit,MI,Detroit,Electrical Contractor,12,$1.2M-$2.5M,Owner,Owner,N/A,N/A,https://www.metroelectricmichigan.com/
Sawyer Services,Detroit,MI,Detroit,Electrical Contractor,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.sawyer-services.com/
TNT Plumbing,Detroit,MI,Detroit,Plumbing Contractor,8,$800K-$1.5M,Owner,Owner,(313) 340-0312,N/A,https://www.tntplumbingdetroit.com/
Expert Master Plumbers LLC,Detroit,MI,Detroit,Plumbing Contractor,7,$700K-$1.2M,Owner,Owner,N/A,N/A,https://www.plumbingcontractordetroit.com/
Plumbing Techs,Oak Park,MI,Detroit,Plumbing Contractor,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://www.plumbingtechs.com/
Brushery,Detroit,MI,Detroit,Dental Practice,7,$700K-$1.2M,Owner,Owner/Dentist,N/A,N/A,https://www.brusherydetroit.com/
J. Pernas Law PLC,Detroit,MI,Detroit,Small Law Firm,6,$500K-$1M,J. Pernas,Owner,(248) 679-8886,jpernas@jpernaslaw.com,N/A
K-M Law PLLC,Lincoln Park,MI,Detroit,Small Law Firm,6,$500K-$1M,Owner,Owner,N/A,N/A,https://k-m-law.com/
Walker & Associates of Michigan,Detroit,MI,Detroit,Small Law Firm,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://www.walker-nunez.com/
Midwest Underwriters,Detroit,MI,Detroit,Insurance Brokerage,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.midwestunderwriters.com/
Bologna Agency Inc.,Detroit,MI,Detroit,Insurance Brokerage,6,$500K-$1M,Owner,Owner,(313) 962-0373,N/A,N/A
The Advance Group,Detroit,MI,Detroit,Staffing/Recruiting,15,$2M-$4M,Owner,Owner,N/A,N/A,https://www.theadvancegroupjobs.com/
Transnational Staffing,Southfield,MI,Detroit,Staffing/Recruiting,10,$1.5M-$3M,Owner,Owner,N/A,N/A,https://transnationalstaffing.com/
NOLA Pediatric Dentistry,New Orleans,LA,New Orleans,Dental Practice,8,$800K-$1.5M,Dr. Kris,Owner/Dentist,N/A,N/A,https://nolapediatricdentistry.com/
District Dental Spa,New Orleans,LA,New Orleans,Dental Practice,7,$700K-$1.2M,Dr. Douglas A. Rodrigue Jr.,Owner/Dentist,N/A,N/A,https://www.districtdentalspa.com/
Gentilly Family Dental LLC,New Orleans,LA,New Orleans,Dental Practice,8,$800K-$1.5M,Dr. Martin,Owner/Dentist,N/A,N/A,https://www.gentillyfamilydental.com/
Dental Arts of New Orleans,New Orleans,LA,New Orleans,Dental Practice,8,$800K-$1.5M,Dr. Gabrielle Richard,Owner/Dentist,N/A,N/A,https://dentalartsnola.com/
Dumas Family Dentistry,New Orleans,LA,New Orleans,Dental Practice,7,$700K-$1.2M,Dr. Dumas,Owner/Dentist,N/A,N/A,https://www.dumasfamilydentistry.com/
Stephenson Chavarri & Dawson,New Orleans,LA,New Orleans,Small Law Firm,10,$1M-$2.5M,Owner,Owner,N/A,N/A,https://www.smclattorneys.com/
Zollinger Immigration,New Orleans,LA,New Orleans,Small Law Firm,6,$500K-$1M,Owner,Owner,N/A,N/A,https://www.zollingerlaw.com/
Wheatley Immigration Law LLC,New Orleans,LA,New Orleans,Small Law Firm,5,$400K-$900K,Owner,Owner,N/A,N/A,https://www.wheatleyimmigrationlaw.com/
A-1 Electrical Contractors,New Orleans,LA,New Orleans,Electrical Contractor,12,$1.2M-$2.5M,Owner,Owner,N/A,N/A,N/A
B Powered Electric LLC,New Orleans,LA,New Orleans,Electrical Contractor,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://bpoweredelectric.com/
OHM Electrical Contractors LLC,New Orleans,LA,New Orleans,Electrical Contractor,7,$700K-$1.2M,Owner,Owner,N/A,N/A,https://ohm.services/
Lolas Medical Spa,Chalmette,LA,New Orleans,Med Spa/Aesthetics,7,$600K-$1.2M,Jamie Reyes NP,Owner,N/A,N/A,https://lolasmedspa.com/
Regenesis Medical Spa,New Orleans,LA,New Orleans,Med Spa/Aesthetics,8,$800K-$1.5M,Dr. William Hudson,Founder,N/A,N/A,https://regenesisspa.com/
Belle Aesthetics,New Orleans,LA,New Orleans,Med Spa/Aesthetics,5,$400K-$800K,Katherine,Founder,N/A,N/A,https://belleaestheticsnola.com/
Cowart Roe CPA LLC,New Orleans,LA,New Orleans,CPA/Accounting,6,$500K-$1M,Owner,Owner,N/A,N/A,https://www.cowartroecpa.com/
Gordon F. Schafer Jr. CPA,New Orleans,LA,New Orleans,CPA/Accounting,5,$400K-$800K,Gordon F. Schafer Jr.,Owner/CPA,(504) 314-6928,N/A,https://www.gordonschafercpa.com/
Luther Speight & Company CPAs,New Orleans,LA,New Orleans,CPA/Accounting,8,$700K-$1.2M,Luther Speight,Owner/CPA,(504) 561-8600,N/A,https://www.speightcpa.com/
Toni McCord CPA,New Orleans,LA,New Orleans,CPA/Accounting,5,$400K-$800K,Toni McCord,Owner/CPA,N/A,N/A,https://www.tonimccordcpa.com/
Natals Air Conditioning Plumbing & Electrical,New Orleans,LA,New Orleans,HVAC Contractor,15,$2M-$4M,Owner,Owner,N/A,N/A,https://www.natalsairconditioning.com/
JC Services AC LLC,New Orleans,LA,New Orleans,HVAC Contractor,10,$1M-$2.5M,Charlie Blanque,Co-Owner,N/A,N/A,https://www.jcservicesac.com/
Stuart Services,New Orleans,LA,New Orleans,HVAC Contractor,18,$2.5M-$5M,Owner,Owner,N/A,N/A,https://www.stuartservices.com/
HELP Air Conditioning,New Orleans,LA,New Orleans,HVAC Contractor,12,$1.5M-$3M,Knobloch Family,Owner,N/A,N/A,https://helpserviceco.com/
NOLA Staffing,New Orleans,LA,New Orleans,Staffing/Recruiting,8,$1M-$2M,Owner,Owner,N/A,N/A,https://nolastaffing.com/
Adeeta Corporate Staffing,New Orleans,LA,New Orleans,Staffing/Recruiting,10,$1.5M-$3M,Owner,Owner,N/A,N/A,https://adeeta.com/
Titans Electric,Memphis,TN,Memphis,Electrical Contractor,12,$1.2M-$2.5M,Owner,Founder,N/A,N/A,https://www.titanselectric.com/
A/C Electric Company Inc.,Memphis,TN,Memphis,Electrical Contractor,15,$1.5M-$3M,Owner,Owner,N/A,N/A,https://www.acelectric901.com/
Rush Electric,Memphis,TN,Memphis,Electrical Contractor,8,$800K-$1.5M,Owner,Owner,(901) 660-5040,N/A,https://rushelectrictn.com/
Power Source Electric LLC,Memphis,TN,Memphis,Electrical Contractor,10,$1M-$2M,David Payne,Co-Owner,N/A,N/A,https://www.powersourceelectricllc.com/
McCrory Electric Co. Inc.,Memphis,TN,Memphis,Electrical Contractor,15,$1.5M-$3M,Owner,Owner,N/A,N/A,https://mccroryelec.com/
Precision Air Conditioning & Heating,Memphis,TN,Memphis,HVAC Contractor,15,$2M-$4M,Owner,Owner,N/A,N/A,https://www.precisionhvac.com/
Choates HVAC,Memphis,TN,Memphis,HVAC Contractor,18,$2.5M-$5M,Owner,Owner,N/A,N/A,https://choateshvac.com/
Memphis Air Conditioning & Heating,Memphis,TN,Memphis,HVAC Contractor,15,$2M-$4M,Owner,Owner,N/A,N/A,https://www.memphisacandheating.com/
AirMasters Air Conditioning & Heating,Memphis,TN,Memphis,HVAC Contractor,12,$1.5M-$3M,Owner,Owner,N/A,N/A,https://www.airmastersac.com/
Bryko Heating & Air Conditioning,Memphis,TN,Memphis,HVAC Contractor,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.brykohvac.com/
Patterson Bray,Memphis,TN,Memphis,Small Law Firm,10,$1M-$2.5M,Owner,Owner,N/A,N/A,https://pattersonbray.com/
The Estate and Family Law Group,Memphis,TN,Memphis,Small Law Firm,6,$500K-$1M,Owner,Owner,N/A,N/A,https://www.theestateandfamilylawgroup.com/
Advantage Property Management,Memphis,TN,Memphis,Property Management,10,$800K-$1.5M,Owner,Owner,N/A,N/A,https://www.advantagepropertymgmt.com/
RiverTown Realty,Memphis,TN,Memphis,Property Management,8,$600K-$1.2M,Owner,Owner,N/A,N/A,https://www.myrivertownrealty.com/
Enterprise Property Management,Memphis,TN,Memphis,Property Management,7,$500K-$1M,Owner,Owner,N/A,N/A,https://propertymanagementmemphis.com/
Pete Mitchell and Associates,Memphis,TN,Memphis,Insurance Brokerage,8,$800K-$1.5M,Pete Mitchell,Owner,N/A,N/A,https://petemitchellins.com/
Smith-Berclair Insurance,Memphis,TN,Memphis,Insurance Brokerage,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.smithberclair.com/
A-One Staffing,Memphis,TN,Memphis,Staffing/Recruiting,10,$1.5M-$3M,Owner,Owner,N/A,N/A,N/A
McCune & Bell CPAs PLLC,Memphis,TN,Memphis,CPA/Accounting,6,$500K-$1M,Owner,Owner,N/A,N/A,https://www.jmccunecpa.com/
Hill CPA Firm PLLC,Memphis,TN,Memphis,CPA/Accounting,6,$500K-$1M,Owner,Owner,N/A,N/A,https://www.cpamemphis.com/
Chaliff & Associates CPA,Memphis,TN,Memphis,CPA/Accounting,5,$400K-$800K,Gregory Chaliff,Founder/CPA,N/A,N/A,https://chaliffcpa.com/
Robinson CPA Firm PLLC,Memphis,TN,Memphis,CPA/Accounting,5,$400K-$800K,Owner,Owner,N/A,N/A,https://www.robinsoncpafirm.com/
De La Belle Body & Wellness,Memphis,TN,Memphis,Med Spa/Aesthetics,7,$600K-$1.2M,Renee Pinlac MSN/FNP,Owner,N/A,N/A,https://delabelle.net/
Soneks Medical Aesthetics Spa,Memphis,TN,Memphis,Med Spa/Aesthetics,5,$400K-$800K,Sonek Ferrell,Founder,N/A,N/A,https://www.soneksmedicalaestheticsspa.com/
DFH Company,Louisville,KY,Louisville,HVAC Contractor,12,$1.5M-$3M,Chris & Alex Hinkebein,Co-Owners,N/A,N/A,https://dfhcompany.com/
Elder Heating and Air,Louisville,KY,Louisville,HVAC Contractor,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.elderheatingandair.com/
Quality Heating & Air LLC,Louisville,KY,Louisville,HVAC Contractor,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://www.qualityairlouisville.com/
Blackburn & Davis Inc.,Louisville,KY,Louisville,HVAC Contractor,15,$2M-$4M,Owner,Owner,N/A,N/A,https://www.blackburnanddavis.com/
M&W Property Management,Louisville,KY,Louisville,Property Management,8,$600K-$1.2M,Owner,Owner,N/A,N/A,https://mwmgtinc.com/
Schempp Realty & Management,Louisville,KY,Louisville,Property Management,7,$500K-$1M,Owner,Owner,N/A,N/A,https://www.srmky.com/
Premier Property Management Services,Louisville,KY,Louisville,Property Management,6,$400K-$800K,Owner,Owner,N/A,N/A,https://www.ppmky.com/
John H. Ruby & Associates,Louisville,KY,Louisville,Small Law Firm,8,$800K-$1.5M,John H. Ruby,Owner,N/A,N/A,https://www.rubylawfirm.com/
Gibson Law Offices,Louisville,KY,Louisville,Small Law Firm,5,$500K-$1M,Ken Gibson,Owner,N/A,N/A,https://www.gibsonlawlouisville.com/
Tibbs Law Firm,Louisville,KY,Louisville,Small Law Firm,6,$600K-$1.2M,Krsna Tibbs,Owner,N/A,N/A,https://tibbslaw.com/
Dixie Law Group,Louisville,KY,Louisville,Small Law Firm,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://dixielawgroup.com/
JD Electric LLC,Louisville,KY,Louisville,Electrical Contractor,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://www.jdelectricky.com/
Zwicker Electric Inc.,Louisville,KY,Louisville,Electrical Contractor,10,$1M-$2M,Owner,Owner/Master Electrician,N/A,N/A,https://www.zwickerelectricky.com/
Mullins Electric Inc.,Louisville,KY,Louisville,Electrical Contractor,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://www.mullinselectriclouisville.com/
Herrick Electric,Louisville,KY,Louisville,Electrical Contractor,12,$1.2M-$2.5M,Owner,Owner,N/A,N/A,https://herrickelectriclou.com/
Vibrant Med Spa,Louisville,KY,Louisville,Med Spa/Aesthetics,7,$600K-$1.2M,Erica Chowning NP,Owner,N/A,N/A,https://vibrantmed.com/
Scout Aesthetics,Louisville,KY,Louisville,Med Spa/Aesthetics,6,$500K-$1M,Jennifer Fick,Owner/NP,N/A,N/A,https://www.scoutaesthetics.com/
Louisville Aesthetics,Louisville,KY,Louisville,Med Spa/Aesthetics,8,$800K-$1.5M,Dr. Rimy Grewal,Owner,N/A,N/A,https://www.thelouisvilleaesthetics.com/
Ackerman CPAs,Louisville,KY,Louisville,CPA/Accounting,8,$700K-$1.2M,Owner,Owner,N/A,N/A,https://ack.cpa/
Roberts CPA Group,Louisville,KY,Louisville,CPA/Accounting,6,$500K-$1M,Owner,Owner,N/A,N/A,https://www.roberts.cpa/
ParsonCPA,Louisville,KY,Louisville,CPA/Accounting,5,$400K-$800K,Loni Parson,Owner/CPA,N/A,N/A,https://parsoncpa.com/
Family Select Insurance,Louisville,KY,Louisville,Insurance Brokerage,6,$500K-$1M,Owner,Owner,N/A,N/A,https://familyselectinsurance.com/
Schwartz Insurance Group,Louisville,KY,Louisville,Insurance Brokerage,7,$600K-$1.2M,Owner,Owner,N/A,N/A,https://www.schwartzinsgrp.com/
Elite Smiles of Louisville,Louisville,KY,Louisville,Dental Practice,8,$800K-$1.5M,Dr. Music & Dr. Casconi,Co-Owners,N/A,N/A,https://www.elitesmileslou.com/
Magnolia Dental,Louisville,KY,Louisville,Dental Practice,7,$700K-$1.2M,Dr. Crowl,Owner/Dentist,N/A,N/A,https://magnoliadentalky.com/
Pleasure Ridge Park Dentistry,Louisville,KY,Louisville,Dental Practice,7,$700K-$1.2M,Dr. Sauk,Owner/Dentist,N/A,N/A,https://prp-dentistry.com/
Parkway Family Dental,Louisville,KY,Louisville,Dental Practice,7,$700K-$1.2M,Dr. Monali Haldankar,Owner/Dentist,N/A,N/A,https://www.pkwyfamilydental.com/
Nextaff of Louisville,Louisville,KY,Louisville,Staffing/Recruiting,8,$1M-$2M,Miriam,Owner,N/A,N/A,https://www.nextaff.com/locations/louisville/
Unique Staffing LLC,Louisville,KY,Louisville,Staffing/Recruiting,6,$800K-$1.5M,John Fleming,Owner,N/A,N/A,N/A
Iron City Insurance Brokers,Vestavia Hills,AL,Birmingham,Insurance Brokerage,6,$500K-$1M,Owner,Owner,N/A,N/A,https://www.ironcityins.com/
Petra RMS,Birmingham,AL,Birmingham,Insurance Brokerage,8,$800K-$1.5M,Owner,Founder,N/A,N/A,N/A
Briggs Insurance Agency,Birmingham,AL,Birmingham,Insurance Brokerage,7,$600K-$1.2M,Owner,Owner,N/A,N/A,https://briggsins.com/
New Era Plumbing,Birmingham,AL,Birmingham,Plumbing Contractor,8,$800K-$1.5M,Joseph Stephens,Owner,N/A,N/A,https://newera-plumbing.com/
Spartan Services LLC,Birmingham,AL,Birmingham,Plumbing Contractor,7,$700K-$1.2M,Owner,Owner,(205) 400-0332,N/A,https://www.spartanservicesal.com/
Plumb One,Birmingham,AL,Birmingham,Plumbing Contractor,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://www.plumbone.com/
Latta Plumbing,Birmingham,AL,Birmingham,Plumbing Contractor,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.lattaplumbing.com/
Rousso Adams Aesthetic Medical Spa,Birmingham,AL,Birmingham,Med Spa/Aesthetics,10,$1.2M-$2.5M,Dr. Rousso & Dr. Adams,Co-Owners,N/A,N/A,https://www.drrousso.com/
Azia Medical Spa,Birmingham,AL,Birmingham,Med Spa/Aesthetics,7,$600K-$1.2M,Jerry & Kerri Hincy,Co-Owners,N/A,N/A,https://aziamedispa.com/
BhamElectrical,Birmingham,AL,Birmingham,Electrical Contractor,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://bhamelectrical.com/
Advanced Electrical Company,Birmingham,AL,Birmingham,Electrical Contractor,10,$1M-$2M,Mark,Owner,N/A,N/A,https://advancedelectricalcompany.com/
Johns Electric Service,Birmingham,AL,Birmingham,Electrical Contractor,7,$700K-$1.2M,John,Owner,N/A,N/A,https://www.johnselectricservice.com/
Caldwell Crossings Dentistry,Birmingham,AL,Birmingham,Dental Practice,8,$800K-$1.5M,Dr. L. Frank Melazzo,Owner/Dentist,N/A,N/A,https://ccdsmiles.com/
West Princeton Dental Clinic,Birmingham,AL,Birmingham,Dental Practice,7,$700K-$1.2M,Dr. Adolphus M. Jackson,Owner/Dentist,N/A,N/A,https://westprincetondentalclinic.com/
Complete Dental Care PC,Birmingham,AL,Birmingham,Dental Practice,8,$800K-$1.5M,Drs. Kim & Rob Harradine,Co-Owners,N/A,N/A,https://www.completedental-al.com/
The Earle Law Firm,Birmingham,AL,Birmingham,Small Law Firm,8,$800K-$1.5M,Owner,Founder,N/A,N/A,https://earlelawfirm.com/
Ritchey & Ritchey,Birmingham,AL,Birmingham,Small Law Firm,8,$800K-$1.5M,Owner,Owner,N/A,N/A,https://www.ritcheylaw.com/
Awbrey Law,Birmingham,AL,Birmingham,Small Law Firm,5,$500K-$1M,Owner,Owner,N/A,N/A,https://www.awbreylaw.com/
Maddox CPA & Associates,Hoover,AL,Birmingham,CPA/Accounting,5,$400K-$800K,Michele Maddox,Owner/CPA,N/A,N/A,https://www.mmaddoxcpa.com/
Barringer CPA LLC,Birmingham,AL,Birmingham,CPA/Accounting,6,$500K-$1M,Owner,Owner,N/A,N/A,https://www.barringercpa.com/
