company_name,city,state,metro_area,industry,estimated_employees,estimated_revenue_range,owner_or_contact,contact_title,phone,email,website
Karl M Larsen OD,Las Vegas,NV,Las Vegas NV,Optometry,5,$500K-$1M,Dr. Karl Larsen,Owner/Physician,N/A,N/A,https://www.karlmlarsenod.com
Revive Works PDX,Portland,OR,Portland OR,Remodeling Contractors,8,$1M-$3M,Alan Pierce,Owner,N/A,N/A,https://www.reviveworkspdx.com
Steiner Remodel,Portland,OR,Portland OR,Remodeling Contractors,6,$1M-$2M,Tim Steiner,Owner,N/A,N/A,https://www.steinerremodel.com
THE Remodel Group,Portland,OR,Portland OR,Remodeling Contractors,8,$1M-$3M,Steve,Owner,(503) 869-1290,N/A,https://theremodelgroup.com
Craftworks Home Remodeling,Portland,OR,Portland OR,Remodeling Contractors,6,$500K-$1M,Jason,Owner,(503) 970-3271,info@craftworkspdx.com,https://www.craftworkspdx.com
Catalyst Construction,Portland,OR,Portland OR,Remodeling Contractors,7,$1M-$2M,Ryan,Owner,503-914-9146,N/A,https://www.catalystconstructionpdx.com
Tim Savage Trucking,Salt Lake City,UT,Salt Lake City UT,Trucking Dispatch,8,$1M-$3M,Tim Savage,Owner,N/A,N/A,https://www.timsavagetrucking.net
Godfrey Trucking,Salt Lake City,UT,Salt Lake City UT,Trucking Dispatch,12,$2M-$5M,N/A,Owner,N/A,N/A,https://www.godfreytrucking.com
Double D Distribution,Salt Lake City,UT,Salt Lake City UT,Trucking Dispatch,10,$1M-$3M,N/A,Owner,N/A,N/A,https://doubleddistribution.com
Cleanstart Janitorial,Seattle,WA,Seattle WA,Commercial Cleaning,15,$1M-$3M,Caleb,Owner,253-921-2593,caleb@thecleanstart.com,https://thecleanstart.com
Seattle Commercial Cleaners,Seattle,WA,Seattle WA,Commercial Cleaning,8,$500K-$1M,N/A,Owner,(206) 755-2949,N/A,https://www.seattlecommercialcleaners.com
Raleigh Wealth Solutions,Raleigh,NC,Raleigh NC,Wealth Management,6,$1M-$3M,Brian Raleigh,Founder,N/A,N/A,https://raleighwealthsolutions.com
Olde Raleigh Financial Group,Raleigh,NC,Raleigh NC,Financial Advisory,8,$1M-$3M,N/A,Owner,N/A,N/A,https://www.olderaleighfinancial.com
Erik's Automotive,San Antonio,TX,San Antonio TX,Auto Repair Shops,8,$1M-$2M,Erik Garcia,Owner,N/A,N/A,https://eriksautomotive.com
Chad Miller Auto Care,San Antonio,TX,San Antonio TX,Auto Repair Shops,7,$1M-$2M,Chad Miller,Owner,N/A,N/A,https://cmautocare.com
Auto Service Experts,San Antonio,TX,San Antonio TX,Auto Repair Shops,6,$500K-$1M,Carlos,Owner,N/A,N/A,https://www.autorepairsanantonio.com
Larson's Automotive,San Antonio,TX,San Antonio TX,Auto Repair Shops,8,$1M-$2M,Pete Larson,Owner,N/A,N/A,https://larsonsautorepair.com
Silva Family Automotive,San Antonio,TX,San Antonio TX,Auto Repair Shops,6,$500K-$1M,Rafael Silva,Owner,N/A,N/A,https://www.silvafamilyautomotive.com
Seymour's Garage,San Antonio,TX,San Antonio TX,Auto Repair Shops,8,$1M-$2M,N/A,Owner,N/A,N/A,https://www.seymoursgarage.net
Wingard,Jacksonville,FL,Jacksonville FL,Digital Marketing Agencies,15,$2M-$5M,N/A,Owner,904-387-2570,hello@wearewingard.com,https://www.wearewingard.com
Dion Marketing,Jacksonville,FL,Jacksonville FL,Digital Marketing Agencies,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.dionmarketing.com
Kairos Digital,Jacksonville,FL,Jacksonville FL,Digital Marketing Agencies,8,$1M-$2M,N/A,Owner,N/A,N/A,https://www.kairosdigital.com
Defining Dermatology,Portland,OR,Portland OR,Dermatology,6,$1M-$2M,Dr. Omar N. Qutub,Founder/Physician,N/A,N/A,https://definingdermatology.com
Reed Dermatology Northwest,Portland,OR,Portland OR,Dermatology,5,$500K-$1M,Dr. Stacy N. Reed,Owner/Physician,N/A,N/A,https://reedmd.com
Visiting Angels Las Vegas,Las Vegas,NV,Las Vegas NV,Senior Care Services,15,$1M-$3M,Michael DiAsio,Owner,N/A,N/A,https://www.visitingangels.com/vegas/home
PHS Home Health,Las Vegas,NV,Las Vegas NV,Home Health Agencies,12,$1M-$3M,N/A,Owner,N/A,N/A,https://phsvegas.com
South Austin Metals,Austin,TX,Austin TX,Metal Fabrication,8,$1M-$2M,Brian Keyes,Owner,N/A,N/A,https://southaustinmetals.com
Austin Metal Fabrication,Austin,TX,Austin TX,Metal Fabrication,6,$500K-$1M,Erik Vitela,Founder,N/A,N/A,https://austinmetalfab.com
Statewide Construction LLC,Raleigh,NC,Raleigh NC,General Contractors,8,$1M-$3M,Clay Curtis,Owner,N/A,N/A,https://statewideconstructionllc.com
Solid Builders,Cary,NC,Raleigh NC,General Contractors,6,$1M-$2M,Aaron Miller,Owner,N/A,N/A,http://www.solidbuildersonline.com
West Seattle Chiropractic,Seattle,WA,Seattle WA,Chiropractic Clinics,5,$500K-$1M,Dr. Barkley,Owner/Physician,N/A,N/A,https://www.westseachiro.com
Greenwood Chiropractic Clinic,Seattle,WA,Seattle WA,Chiropractic Clinics,5,$500K-$1M,Michael Arsheed,Owner/Physician,N/A,N/A,N/A
Emerald City Spinal Care,Seattle,WA,Seattle WA,Chiropractic Clinics,5,$500K-$1M,Dr. Christine Zapata,Owner/Physician,N/A,N/A,https://www.emeraldcityspinal.com
Peggy's Cleaning Service LLC,Las Vegas,NV,Las Vegas NV,Commercial Cleaning,8,$500K-$1M,Peggy,Owner,N/A,N/A,https://peggyscleaningservice.com
Makai Commercial Services,Las Vegas,NV,Las Vegas NV,Commercial Cleaning,10,$1M-$2M,Joe,Owner,N/A,N/A,https://makaicommercial.com
Green Clean Commercial Cleaning,Las Vegas,NV,Las Vegas NV,Commercial Cleaning,6,$500K-$1M,N/A,Owner,N/A,N/A,https://greencleancs.com
Reynolds Private Wealth Management,Austin,TX,Austin TX,Wealth Management,5,$500K-$1M,Michelle Reynolds,Founder/Owner,N/A,N/A,https://www.reynoldsprivatewealthmanagement.com
Austin Wealth Specialists,Austin,TX,Austin TX,Wealth Management,6,$1M-$2M,Keith Powell,Senior Partner/Owner,N/A,N/A,https://austinwealthspecialists.com
Professional Auto Body & Paint (Propdx),Portland,OR,Portland OR,Collision Repair,8,$1M-$2M,Nancy,Owner,N/A,N/A,https://www.propdx.net
Speed's Auto Body,Portland,OR,Portland OR,Collision Repair,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.speedsautobody.com
VIP Collision Center,Portland,OR,Portland OR,Collision Repair,8,$1M-$2M,N/A,Owner,N/A,N/A,https://vipcollision.com
Rudd Builders,Salt Lake City,UT,Salt Lake City UT,Remodeling Contractors,8,$1M-$3M,Paul,Owner,N/A,N/A,https://saltlakecitycontractors.com
Top Dog General Contractor,Salt Lake City,UT,Salt Lake City UT,General Contractors,10,$2M-$5M,N/A,Owner,N/A,N/A,N/A
Renovation Brothers,Salt Lake City,UT,Salt Lake City UT,Remodeling Contractors,8,$1M-$3M,N/A,Owner,N/A,N/A,https://www.renovationbrothers.com
Acute SEO,Las Vegas,NV,Las Vegas NV,SEO Agencies,8,$1M-$2M,Derrick,Owner,N/A,N/A,https://acuteseo.com
K2 Analytics,Las Vegas,NV,Las Vegas NV,Digital Marketing Agencies,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.k2analytics.com
Rankterprise,Las Vegas,NV,Las Vegas NV,SEO Agencies,6,$500K-$1M,N/A,Owner,N/A,N/A,https://rankterprise.com
Carolina Optometry Associates,Raleigh,NC,Raleigh NC,Optometry,8,$1M-$2M,Dr. Andrew Graves,Owner/Physician,N/A,N/A,https://carolinaoptometry.com
TrueVision Eye Care,Raleigh,NC,Raleigh NC,Optometry,6,$500K-$1M,Alecia Barnes,Founder/Physician,N/A,N/A,https://truevisioneye.com
Village Eye Care,Raleigh,NC,Raleigh NC,Optometry,5,$500K-$1M,Dr. Chris Bateman,Owner/Physician,N/A,N/A,https://www.villageeyecareod.com
Midtown Optometry,Raleigh,NC,Raleigh NC,Optometry,5,$500K-$1M,Dr. Keel Godwin,Owner/Physician,N/A,N/A,https://www.midtownoptometrync.com
Austin Freight Systems,Austin,TX,Austin TX,Freight Brokerages,15,$3M-$7M,N/A,Owner,N/A,N/A,https://austinfreight.com
DOXA LLC,Austin,TX,Austin TX,Trucking Dispatch,10,$2M-$5M,N/A,Owner,N/A,N/A,https://doxallc.net
A&K Machine and Fabrication,Jacksonville,FL,Jacksonville FL,Machine Shops,10,$1M-$3M,N/A,Owner,N/A,N/A,https://akmachinefab.wordpress.com
Ferber Sheet Metal Works,Jacksonville,FL,Jacksonville FL,Metal Fabrication,15,$2M-$5M,George Ferber,CEO,N/A,N/A,http://ferbersmw.com
Williamson Machine,Jacksonville,FL,Jacksonville FL,Machine Shops,8,$1M-$2M,N/A,Owner,N/A,N/A,https://www.williamson-machine.com
GMG Construction,San Antonio,TX,San Antonio TX,General Contractors,8,$1M-$3M,N/A,Owner,N/A,N/A,https://gmgconstructionsouthtexas.com
Virtuoso Builders,San Antonio,TX,San Antonio TX,Remodeling Contractors,8,$1M-$3M,Mike and Molly Sowry,Owners,N/A,N/A,N/A
Carrisal Construction,San Antonio,TX,San Antonio TX,General Contractors,6,$500K-$1M,CC Carrisal,Owner,N/A,N/A,N/A
Always Best Care Seattle,Seattle,WA,Seattle WA,Senior Care Services,15,$1M-$3M,Sarah Cave,Owner,N/A,N/A,https://alwaysbestcare.com/seattle
Family Best Care,Seattle,WA,Seattle WA,Senior Care Services,8,$500K-$1M,Abigael,Owner,N/A,N/A,https://familybestcare.com
With A Little Help,Seattle,WA,Seattle WA,Senior Care Services,12,$1M-$3M,N/A,Owner,N/A,N/A,https://withalittlehelp.com
Utah State Collision Automotive,North Salt Lake,UT,Salt Lake City UT,Collision Repair,6,$500K-$1M,N/A,Owner,N/A,N/A,https://utahstatecollisionllc.com
Chris Auto Body Repair,Salt Lake City,UT,Salt Lake City UT,Collision Repair,8,$1M-$2M,Chris,Owner,N/A,N/A,https://www.saltlakeautobodyrepair.com
Roses Auto Body,Murray,UT,Salt Lake City UT,Collision Repair,6,$500K-$1M,N/A,Owner,N/A,N/A,https://www.rosesautobodyut.com
Oregon Web Solutions,Portland,OR,Portland OR,Digital Marketing Agencies,10,$1M-$3M,Seth and Matt,Owners,N/A,N/A,https://www.oregonwebsolutions.com
NewSunSEO,Portland,OR,Portland OR,SEO Agencies,6,$500K-$1M,N/A,Owner,N/A,N/A,https://newsunseo.com
Gorilla Agency,Portland,OR,Portland OR,Digital Marketing Agencies,8,$1M-$2M,Nieco,Owner,N/A,N/A,https://www.gorillaagency.com
Seven Bridges Chiropractic,Jacksonville,FL,Jacksonville FL,Chiropractic Clinics,6,$500K-$1M,Dr. Dalton Tolliver,Founder/Physician,N/A,N/A,https://sevenbridgeschiro.com
Premier Chiropractic and Performance,Jacksonville,FL,Jacksonville FL,Chiropractic Clinics,5,$500K-$1M,Dr. Nicholas Schumacher,Owner/Physician,N/A,N/A,https://www.premierchirojax.com
Doc Tony Clinics,Jacksonville,FL,Jacksonville FL,Chiropractic Clinics,8,$1M-$2M,Dr. Anthony Crothers,Owner,N/A,N/A,https://doctony.com
Las Vegas Remodel and Construction,Henderson,NV,Las Vegas NV,Remodeling Contractors,10,$2M-$5M,Brett Primack,Owner,N/A,N/A,https://firedamagevegas.com
Jerezee Construction,Las Vegas,NV,Las Vegas NV,General Contractors,8,$1M-$3M,Roye Ergas and Ilan Sandler,Owners,N/A,N/A,N/A
Tajo-One,Las Vegas,NV,Las Vegas NV,General Contractors,6,$1M-$2M,Andy Steinborn,Owner,N/A,N/A,N/A
JKL Development,Las Vegas,NV,Las Vegas NV,General Contractors,8,$1M-$3M,Jeff Lewis,Owner,N/A,N/A,N/A
Blink Facility Solutions,Raleigh,NC,Raleigh NC,Commercial Cleaning,12,$1M-$3M,Todd Knight,Owner,N/A,N/A,https://www.blinkfacilitysolutions.com
JCM Cleaning Service,Raleigh,NC,Raleigh NC,Commercial Cleaning,8,$500K-$1M,N/A,Owner,N/A,N/A,https://www.jcmcleaningnc.com
Jacksonville Wealth Management,Jacksonville,FL,Jacksonville FL,Wealth Management,8,$1M-$3M,Daniel Ciez,President/Owner,N/A,N/A,N/A
B&C Financial,Jacksonville,FL,Jacksonville FL,Financial Advisory,6,$1M-$2M,N/A,Owner,N/A,N/A,https://bandcfinancial.com
Riverplace Capital,Jacksonville,FL,Jacksonville FL,Wealth Management,10,$2M-$5M,N/A,Owner,N/A,N/A,https://riverplacecapital.com
Right at Home Salt Lake City,Salt Lake City,UT,Salt Lake City UT,Senior Care Services,15,$1M-$3M,Frank Barton,Owner,N/A,N/A,https://www.rightathome.net/salt-lake-central
Amada Senior Care Salt Lake,Salt Lake City,UT,Salt Lake City UT,Senior Care Services,10,$1M-$3M,Dave Bean,Owner,N/A,N/A,https://www.amadaseniorcare.com/salt-lake-city-senior-care
McCormick Vision Source,Austin,TX,Austin TX,Optometry,8,$1M-$2M,Dr. Michael McCormick,Owner/Physician,N/A,N/A,https://www.mccormickvision.com
Austin Optometry Group,Austin,TX,Austin TX,Optometry,6,$500K-$1M,Dr. Aaron T. Wolf,Owner/Physician,N/A,N/A,https://www.austinoptometrygrp.com
Austin Eye Studio,Austin,TX,Austin TX,Optometry,5,$500K-$1M,Emily Simonek,Owner/Physician,N/A,N/A,https://austineyestudio.com
Eye Capitol,Austin,TX,Austin TX,Optometry,5,$500K-$1M,Dr. Michael Chavez,Owner/Physician,N/A,N/A,https://www.eyecapitol.com
Southwest Vision,Austin,TX,Austin TX,Optometry,8,$1M-$2M,Dr. Yousef,Owner/Physician,N/A,N/A,https://southwestvisionaustin.com
Smarter Remodeling,Jacksonville,FL,Jacksonville FL,Remodeling Contractors,8,$1M-$3M,Fabian,Owner,N/A,N/A,https://generalcontractorjax.com
Cornelius Construction,Jacksonville,FL,Jacksonville FL,General Contractors,10,$2M-$5M,Peggy Cornelius,Owner,N/A,N/A,https://www.corneliusconstruction.com
McFarland Builders,Jacksonville,FL,Jacksonville FL,General Contractors,8,$1M-$3M,N/A,Owner,N/A,N/A,https://www.general-contractor-jacksonville.com
JLC Construction,Jacksonville,FL,Jacksonville FL,General Contractors,7,$1M-$2M,John K. Leynes,Owner,N/A,N/A,N/A
Thomas Dermatology,Las Vegas,NV,Las Vegas NV,Dermatology,10,$2M-$5M,Dr. Douglas Thomas,Founder/Physician,N/A,N/A,https://thomasderm.com
Summerlin Dermatology,Las Vegas,NV,Las Vegas NV,Dermatology,10,$2M-$5M,Dr. Reuel Aspacio,Founder/Medical Director,N/A,N/A,https://www.summerlinderm.com
Linda Woodson Dermatology,Las Vegas,NV,Las Vegas NV,Dermatology,6,$1M-$2M,Dr. Linda Woodson,Owner/Physician,N/A,N/A,https://www.lindawoodsondermatology.com
Strimling Dermatology,Las Vegas,NV,Las Vegas NV,Dermatology,8,$1M-$3M,Dr. Robert Strimling,Owner/Physician,N/A,N/A,https://www.vegasdermatology.net
DeGrazia's Auto Body,Seattle,WA,Seattle WA,Collision Repair,6,$500K-$1M,Tom DeGrazia,Owner,N/A,N/A,https://www.degraziaautobody.com
Johnson's Auto Repair,Seattle,WA,Seattle WA,Auto Repair Shops,8,$1M-$2M,Jeff Johnson,Owner,N/A,N/A,https://www.johnsonsautorepair.net
Larry's Volvo,Seattle,WA,Seattle WA,Auto Repair Shops,7,$1M-$2M,Warren Moy,Owner,N/A,N/A,https://www.larrysvolvo.com
No. 1 Japanese Auto Repair,Seattle,WA,Seattle WA,Auto Repair Shops,6,$500K-$1M,Tony,Owner,N/A,N/A,http://www.numberonejapanese.com
XOPDX Commercial Cleaning,Portland,OR,Portland OR,Commercial Cleaning,8,$500K-$1M,N/A,Owner,N/A,N/A,https://www.xopdx.com
Nexus Commercial Cleaning,Portland,OR,Portland OR,Commercial Cleaning,10,$1M-$2M,N/A,Owner,N/A,N/A,https://nexuscommercialcleaning.com
Texas Toolmakers Inc,San Antonio,TX,San Antonio TX,Machine Shops,15,$3M-$7M,N/A,Owner,210-494-3651,N/A,https://www.txtoolmakers.com
Joe's Industrial Machine Shop,San Antonio,TX,San Antonio TX,Machine Shops,8,$1M-$2M,Joe,Owner,210-359-7500,N/A,https://www.joesindustrialmachineshop.com
Texas Sheet Metal,San Antonio,TX,San Antonio TX,Metal Fabrication,12,$2M-$5M,N/A,Owner,N/A,N/A,https://www.texassheetmetal.com
ACT Express Fabrication,San Antonio,TX,San Antonio TX,Metal Fabrication,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.expressfabrication.com
Legacy Wealth Management Group,Las Vegas,NV,Las Vegas NV,Wealth Management,6,$1M-$3M,Greg Feese,Owner,N/A,N/A,https://www.legacywmglv.com
Redrock Wealth Management,Las Vegas,NV,Las Vegas NV,Financial Advisory,8,$1M-$3M,N/A,Owner,N/A,N/A,https://redrockwealth.com
Revelus Dermatology,Austin,TX,Austin TX,Dermatology,8,$1M-$2M,Dr. Blakely Richardson,Owner/Physician,N/A,N/A,https://revelusdermatology.com
Tru-Skin Dermatology,Austin,TX,Austin TX,Dermatology,15,$3M-$7M,Dr. Daniel J. Ladd Jr.,Founder/Medical Director,N/A,N/A,https://www.tru-skin.com
Central Texas Dermatology,Austin,TX,Austin TX,Dermatology,8,$1M-$2M,Dr. Emily Prosise,Owner/Physician,N/A,N/A,https://www.centexderm.com
AUSTIN SKIN,Austin,TX,Austin TX,Dermatology,8,$1M-$2M,Dr. Kristina Collins and Dr. Sarah Gee,Co-Founders,N/A,N/A,https://www.austinskinphysicians.com
Fleet Concepts,Portland,OR,Portland OR,Freight Brokerages,10,$2M-$5M,N/A,Owner,N/A,N/A,https://fleetconcepts.com
B4 Logistics,Portland,OR,Portland OR,Freight Brokerages,8,$1M-$3M,Brad Bergstrom,Founder,N/A,N/A,https://b4logistics.com
Rose City Transportation,Portland,OR,Portland OR,Trucking Dispatch,15,$3M-$7M,N/A,Owner,N/A,N/A,https://www.rosecitytransinc.com
Funnel Boost Media,San Antonio,TX,San Antonio TX,Digital Marketing Agencies,10,$1M-$3M,Jacob,Director,N/A,N/A,https://www.funnelboostmedia.net
The Social Being,San Antonio,TX,San Antonio TX,Digital Marketing Agencies,8,$1M-$2M,Veronica Morales,Owner,N/A,N/A,https://thesocialbeing.com
Red Rattler Creative,San Antonio,TX,San Antonio TX,Digital Marketing Agencies,6,$500K-$1M,N/A,Owner,N/A,N/A,https://redrattlercreative.com
Pear Analytics,San Antonio,TX,San Antonio TX,SEO Agencies,8,$1M-$2M,N/A,Owner,N/A,N/A,N/A
Autolife,Raleigh,NC,Raleigh NC,Auto Repair Shops,6,$500K-$1M,Donnie,Owner,N/A,N/A,https://autoliferaleighnc.com
Triangle Car Care,Raleigh,NC,Raleigh NC,Auto Repair Shops,8,$1M-$2M,Bobby Dunn,Owner,N/A,N/A,https://www.trianglecarcare.com
Brown's Alignment Brake & Auto Repair,Raleigh,NC,Raleigh NC,Auto Repair Shops,7,$1M-$2M,N/A,Owner,N/A,N/A,https://brownsalignment.com
Creech Import Repair,Raleigh,NC,Raleigh NC,Auto Repair Shops,6,$500K-$1M,N/A,Owner,N/A,N/A,https://www.creechimport.com
ChiropracTED,Las Vegas,NV,Las Vegas NV,Chiropractic Clinics,5,$500K-$1M,Dr. Teddy Sim,Owner/Physician,N/A,N/A,https://chiropracted.com
Wise Chiropractic Inc,Las Vegas,NV,Las Vegas NV,Chiropractic Clinics,5,$500K-$1M,Jon Wise,Owner/Physician,N/A,N/A,https://wisechiropractor.com
