company_name,city,state,metro_area,industry,estimated_employees,estimated_revenue_range,owner_or_contact,contact_title,phone,email,website
Arch Creek Animal Clinic,North Miami Beach,FL,Miami,Veterinary Clinic,8,$800K-$1.5M,Owner,Practice Owner,(305) 945-1223,esmith@archcreekanimalclinic.com,archcreekanimalclinic.com
Adams Veterinary Clinic,Miami,FL,Miami,Veterinary Clinic,8,$800K-$1.5M,Owner,Practice Owner,(305) 757-7309,,adamsvetmiami.com
Alvarez Pet Clinic,Miami,FL,Miami,Veterinary Clinic,8,$800K-$1.5M,Owner,Practice Owner,,,alvarezpetclinic.com
Sky Lake Animal Hospital,Miami,FL,Miami,Veterinary Clinic,10,$800K-$2M,Owner,Practice Owner,(305) 931-2113,Skylakeanimalhospital@gmail.com,skylakeanimalhospital.com
Miami Center for Cosmetic Dermatology,Miami,FL,Miami,Dermatology Clinic,8,$1M-$2.5M,Dr. Deborah Longwill,Practice Owner,(305) 279-7546,info@miamicenterofdermatology.com,miamicenterfordermatology.com
Lincoln Road Dermatology,Miami Beach,FL,Miami,Dermatology Clinic,8,$1M-$2M,Owner,Practice Owner,(305) 397-8622,,lincolnderm.com
Dermatology and Skin Cancer Center,Miami,FL,Miami,Dermatology Clinic,10,$1M-$2.5M,Dr. T.J. Giuffrida,Practice Owner,(305) 461-2000,,miamidermcenter.com
Genuine Smiles,North Jersey,NJ,Northern New Jersey,Dental Practice,10,$800K-$1.5M,Owner,Practice Owner,,,genuinesmilespa.com
North Jersey Dental Group,Fort Lee,NJ,Northern New Jersey,Dental Practice,10,$800K-$1.5M,Owner,Practice Owner,(201) 461-4800,,northjerseydentalgroup.com
Dental Studio of Jersey City,Jersey City,NJ,Northern New Jersey,Dental Practice,10,$800K-$1.5M,Owner,Practice Owner,(551) 222-4493,office@dentalstudiojc.com,dentalstudiojc.com
Frost Dental Group,Rutherford,NJ,Northern New Jersey,Dental Practice,12,$1M-$2M,Owner,Practice Owner,(201) 438-8870,info@frostdentalgroup.com,frostdentalgroup.com
NUVA Smile,North Jersey,NJ,Northern New Jersey,Dental Practice,8,$800K-$1.5M,Owner,Practice Owner,(973) 478-1616,,nuvasmile.com
Downtown Medspa,Jersey City,NJ,Northern New Jersey,Med Spa,10,$500K-$1.5M,Dr. Eric Reynolds,Practice Owner,(201) 989-1723,,downtownmedspa.com
Reflections Center,Livingston,NJ,Northern New Jersey,Med Spa,15,$800K-$1.5M,Owner,Practice Owner,(973) 740-2444,info@reflectionscenter.com,reflectionscenter.com
Bare Aesthetic MedSpa,Closter,NJ,Northern New Jersey,Med Spa,8,$500K-$1.2M,Owner,Practice Owner,(201) 564-7521,wecare@getbare.com,getbare.com
Ethos Aesthetics + Wellness,North Jersey,NJ,Northern New Jersey,Med Spa,10,$500K-$1.5M,Owner,Practice Owner,(908) 628-1916,info@myethosspa.com,myethosspa.com
Slate Medspa,Paramus,NJ,Northern New Jersey,Med Spa,10,$500K-$1.5M,Owner,Practice Owner,(201) 712-0222,paramus@slatemedspa.com,slatemedspa.com
Dentistry of Nashville,Nashville,TN,Nashville,Dental Practice,12,$1M-$2M,Dr. James Fleming,Practice Owner,(615) 383-3690,,dentistryofnashville.com
East Nashville Aesthetic and Implant Dentistry,Nashville,TN,Nashville,Dental Practice,10,$800K-$1.5M,Dr. Morton,Practice Owner,(615) 208-4447,,eastnashvilledentistry.com
Nations Dental Studio,Nashville,TN,Nashville,Dental Practice,8,$800K-$1.5M,Dr. Diana D'Aoust,Practice Owner,(615) 933-5800,,nationsdentalstudio.com
Belle Meade Family Dentistry,Nashville,TN,Nashville,Dental Practice,10,$800K-$1.5M,Owner,Practice Owner,(615) 237-7338,office@bellemeadedental.com,bellemeadedental.com
Roach Family Dentistry,Nashville,TN,Nashville,Dental Practice,10,$800K-$1.5M,Owner,Practice Owner,(615) 499-5608,,greenhillsdentist.net
Midtown Smiles,Nashville,TN,Nashville,Dental Practice,10,$800K-$1.5M,Dr. Terry Watson,Practice Owner,(615) 320-3210,,midtownsmilestn.com
Ona Skincare,Nashville,TN,Nashville,Med Spa,8,$500K-$1.2M,Owner,Practice Owner,(615) 353-8444,booking@onaskineast.com,onaskin.com
Toxxology,Nashville,TN,Nashville,Med Spa,8,$500K-$1.2M,Owner,Practice Owner,(615) 436-8699,Service@toxxology.com,toxxology.com
Elan Skin and Laser,Nashville,TN,Nashville,Med Spa,10,$500K-$1.5M,Owner,Practice Owner,(615) 814-4999,,elanskinandlaser.com
Hi Finch,Nashville,TN,Nashville,Med Spa,8,$500K-$1.2M,Owner,Practice Owner,(615) 899-2351,,hifinch.com
Jack and Jill Aesthetics,Nashville,TN,Nashville,Med Spa,8,$500K-$1.2M,Owner,Practice Owner,(615) 784-3223,,jackjillaesthetics.com
Nashville Physical Therapy and Performance,Nashville,TN,Nashville,Physical Therapy Clinic,8,$500K-$1M,Owner,Practice Owner,(615) 746-7121,admin@nashvillept.com,nashvillephysicaltherapy.com
MPOWER Physical Therapy,Nashville,TN,Nashville,Physical Therapy Clinic,12,$500K-$1.5M,Owner,Practice Owner,(615) 815-3777,information@mpowermd.com,mpowermd.com
P3 Precision Physical Therapy,Nashville,TN,Nashville,Physical Therapy Clinic,6,$500K-$1M,Owner,Practice Owner,(615) 891-4037,,p3nashville.com
The Chicago Dental Studio,Chicago,IL,Chicago,Dental Practice,12,$1M-$2M,Owner,Practice Owner,(312) 267-1917,smile@thechicagodentalstudio.com,thechicagodentalstudio.com
Strobel Dentistry,Chicago,IL,Chicago,Dental Practice,10,$800K-$1.5M,Dr. Dan Strobel,Practice Owner,(312) 726-3135,,strobeldentistry.com
Enamel Dental Studio,Chicago,IL,Chicago,Dental Practice,8,$800K-$1.5M,Owner,Practice Owner,(312) 586-2900,,enameldentalchicago.com
Big Smile Dental,Chicago,IL,Chicago,Dental Practice,12,$1M-$2M,Owner,Practice Owner,(773) 772-8400,info@bigsmiledental.com,bigsmiledental.com
Cornerstone Dental of Lincoln Square,Chicago,IL,Chicago,Dental Practice,8,$800K-$1.5M,Owner,Practice Owner,(773) 654-3575,,lincolnsquarefamilydentist.com
Chicago Aesthetics Med Spa,Chicago,IL,Chicago,Med Spa,10,$500K-$1.5M,Owner,Practice Owner,(312) 846-1629,,chicagoaesthetics.com
ImageLab Med Spa,Chicago,IL,Chicago,Med Spa,8,$500K-$1.2M,Owner,Practice Owner,(872) 285-6769,,imagelabmedspa.com
Better Med Spa and Wellness,Chicago,IL,Chicago,Med Spa,10,$500K-$1.5M,Owner,Practice Owner,(312) 285-2618,,bettermedspa.com
Vitahl Medical Aesthetics,Chicago,IL,Chicago,Med Spa,10,$500K-$1.5M,Owner,Practice Owner,(312) 634-6100,,vitahlchicago.com
Natural Beauty Med Spa,Chicago,IL,Chicago,Med Spa,8,$500K-$1.2M,Dr. Wiesman,Practice Owner,(312) 981-1291,,naturalbeautymedspa.com
West Loop Veterinary Care,Chicago,IL,Chicago,Veterinary Clinic,12,$800K-$2M,Owner,Practice Owner,(312) 421-2275,info@westloopvet.com,westloopvet.com
South Loop Animal Hospital,Chicago,IL,Chicago,Veterinary Clinic,10,$800K-$1.5M,Owner,Practice Owner,(312) 753-5551,,mysouthloopvet.com
North Avenue Animal Hospital,Chicago,IL,Chicago,Veterinary Clinic,10,$800K-$1.5M,Owner,Practice Owner,(773) 278-1330,,northavevet.com
Uptown Animal Hospital,Chicago,IL,Chicago,Veterinary Clinic,10,$800K-$1.5M,Owner,Practice Owner,(773) 561-0734,,uptownah.com
Dallas Dental Group,Dallas,TX,Dallas,Dental Practice,12,$1M-$2M,Owner,Practice Owner,(972) 644-1998,,dallasdental.com
Turtle Creek Dental Associates,Dallas,TX,Dallas,Dental Practice,10,$1M-$2M,Owner,Practice Owner,(214) 953-0906,,turtlecreekdental.com
Highland Park Dental,Dallas,TX,Dallas,Dental Practice,8,$800K-$1.5M,Dr. Aaron Jones,Practice Owner,(972) 362-2021,,hpdentist.com
Royal Lane Dental Center,Dallas,TX,Dallas,Dental Practice,10,$800K-$1.5M,Dr. Kastoori,Practice Owner,(469) 904-2080,,royallanedental.com
Lakewood Family Dental Care,Dallas,TX,Dallas,Dental Practice,10,$800K-$1.5M,Owner,Practice Owner,(214) 823-1638,,lakewoodfamilydental.com
Lily Med Spa,Dallas,TX,Dallas,Med Spa,10,$500K-$1.5M,Owner,Practice Owner,(972) 503-5459,,lilymedspa.com
Mara's Med Spa,Dallas,TX,Dallas,Med Spa,8,$500K-$1.2M,Owner,Practice Owner,(469) 730-3333,,marasmedspa.com
The Derm Lounge,Dallas,TX,Dallas,Med Spa,8,$500K-$1.2M,Owner,Practice Owner,(214) 377-7906,info@thedermlounge.com,thedermlounge.com
Rejuve Med Spa,Dallas,TX,Dallas,Med Spa,8,$500K-$1.2M,Owner,Practice Owner,(972) 265-1590,,rejuvemedspa.com
Renew Beauty Med Spa,Dallas,TX,Dallas,Med Spa,10,$500K-$1.5M,Owner,Practice Owner,(214) 369-1600,,renewbeautymedspa.com
North Dallas Chiropractic Clinic,Dallas,TX,Dallas,Chiropractic Clinic,6,$300K-$700K,Owner,Practice Owner,(972) 792-0204,,ndallaschiropractic.com
Inwood Chiropractic and Wellness Center,Dallas,TX,Dallas,Chiropractic Clinic,6,$300K-$700K,Owner,Practice Owner,(214) 902-0092,,backpro.net
Wellness Vida Center,Dallas,TX,Dallas,Chiropractic Clinic,6,$300K-$600K,Owner,Practice Owner,(469) 677-0029,,wellnessvida.com
Victory Bark Veterinary Clinic,Dallas,TX,Dallas,Veterinary Clinic,8,$800K-$1.5M,Owner,Practice Owner,(214) 744-2275,,victorybark.com
North Dallas Veterinary Hospital,Dallas,TX,Dallas,Veterinary Clinic,10,$800K-$2M,Owner,Practice Owner,(972) 620-9012,,northdallasvet.com
East Dallas Veterinary Clinic,Dallas,TX,Dallas,Veterinary Clinic,8,$800K-$1.5M,Owner,Practice Owner,(214) 225-3729,edvcgeneral@sbcglobal.net,eastdallasvetclinic.com
Trail Pet Hospital,Dallas,TX,Dallas,Veterinary Clinic,8,$800K-$1.5M,Owner,Practice Owner,(972) 629-9766,,trailpethospital.com
Dentiq Dentistry,Houston,TX,Houston,Dental Practice,12,$1M-$2M,Dr. Shreed Sista,Practice Owner,(713) 588-9824,date@dentiq.net,dentiq.dental
EaDo Family Dental,Houston,TX,Houston,Dental Practice,10,$800K-$1.5M,Dr. Bianca Williams,Practice Owner,(713) 474-2334,,eadofamilydental.com
Houston Westchase Dentists,Houston,TX,Houston,Dental Practice,10,$1M-$2M,Dr. Heather Robbins,Practice Owner,(832) 830-8226,,houstonwestchasedentists.com
Acadian Family Dental,Houston,TX,Houston,Dental Practice,10,$800K-$1.5M,Dr. Eric Perkins,Practice Owner,(713) 766-5804,,acadiandental.com
Glow Medical Aesthetics,Houston,TX,Houston,Med Spa,10,$500K-$1.5M,Owner,Practice Owner,(713) 428-2814,,glowhouston.com
Clearstone Laser Hair Removal and Med Spa,Houston,TX,Houston,Med Spa,8,$500K-$1.2M,Owner,Practice Owner,(832) 460-4200,,clearstonespa.com
Persona Med Spa,Houston,TX,Houston,Med Spa,10,$500K-$1.5M,Owner,Practice Owner,(713) 630-0772,,personamedicalspa.com
Artavi Med Spa,Houston,TX,Houston,Med Spa,6,$500K-$1M,Owner,Practice Owner,(832) 649-7266,,artavimedspa.com
Galleria Aesthetics,Houston,TX,Houston,Med Spa,8,$500K-$1.2M,Owner,Practice Owner,(713) 552-1112,,galleriaesthetics.com
All Cats Veterinary Clinic,Houston,TX,Houston,Veterinary Clinic,5,$500K-$1M,Owner,Practice Owner,(713) 664-2287,,allcatsvetclinic.com
Tanner Lakes Animal Clinic,Houston,TX,Houston,Veterinary Clinic,8,$800K-$1.5M,Owner,Practice Owner,(713) 937-4484,,tannerlakesac.com
Beechcrest Animal Clinic,Houston,TX,Houston,Veterinary Clinic,8,$800K-$1.5M,Owner,Practice Owner,(281) 561-9056,beechcrestanimalclinic@gmail.com,beechcrestvet.com
Suburbia North Animal Hospital,Houston,TX,Houston,Veterinary Clinic,10,$800K-$2M,Owner,Practice Owner,(281) 443-2362,,suburbiavet.com
Heights Veterinary Clinic,Houston,TX,Houston,Veterinary Clinic,8,$800K-$1.5M,Owner,Practice Owner,(832) 982-2365,,heightsvet.com
Atlanta Dental Center,Atlanta,GA,Atlanta,Dental Practice,12,$1M-$2M,Owner,Practice Owner,(470) 570-8453,,atlantadentalcenter.com
Atlanta Dental Studio,Atlanta,GA,Atlanta,Dental Practice,10,$800K-$1.5M,Owner,Practice Owner,,,atldentalstudio.com
Ponce Dental Studio,Atlanta,GA,Atlanta,Dental Practice,8,$800K-$1.5M,Owner,Practice Owner,(404) 777-4040,,poncedentalstudio.com
Atlanta Dental Spa,Atlanta,GA,Atlanta,Dental Practice,10,$1M-$2M,Dr. Peter Boulden,Practice Owner,(404) 816-2230,,atlantadentalspa.com
Henderson Mill Dental Care,Atlanta,GA,Atlanta,Dental Practice,10,$800K-$1.5M,Owner,Practice Owner,(770) 496-0496,,hendersonmilldentalcare.com
ELLEMES Medical Spa,Atlanta,GA,Atlanta,Med Spa,10,$500K-$1.5M,Lauren Siso,Practice Owner,(470) 222-6581,,ellemesmedspa.com
Atlanta MediSpa,Atlanta,GA,Atlanta,Med Spa,10,$500K-$1.5M,Dr. Debra Atkins,Practice Owner,(678) 213-2220,,atlantamedispa.com
Radiance Medspa,Atlanta,GA,Atlanta,Med Spa,8,$500K-$1.2M,Owner,Practice Owner,(770) 435-7700,,radiancemedspaatlanta.com
Paces Ferry Veterinary Clinic,Atlanta,GA,Atlanta,Veterinary Clinic,10,$800K-$2M,Owner,Practice Owner,,,pacesvet.com
East Atlanta Animal Clinic,Atlanta,GA,Atlanta,Veterinary Clinic,8,$800K-$1.5M,Owner,Practice Owner,,,
Collier Animal Hospital,Atlanta,GA,Atlanta,Veterinary Clinic,10,$800K-$2M,Owner,Practice Owner,(404) 477-0200,,
Village Animal Hospital,Atlanta,GA,Atlanta,Veterinary Clinic,10,$800K-$1.5M,Owner,Practice Owner,,,
Intown Animal Hospital,Atlanta,GA,Atlanta,Veterinary Clinic,12,$800K-$2M,Owner,Practice Owner,,,
Charlotte Dental Arts,Charlotte,NC,Charlotte,Dental Practice,10,$800K-$1.5M,Dr. Lowe,Practice Owner,,,
Gentry Dental,Charlotte,NC,Charlotte,Dental Practice,8,$800K-$1.5M,Dr. Gentry,Practice Owner,(704) 554-1007,,gentrydentalcharlotte.com
Piedmont Dentistry,Charlotte,NC,Charlotte,Dental Practice,10,$800K-$1.5M,Owner,Practice Owner,,,
Park Crossing Dentistry,Charlotte,NC,Charlotte,Dental Practice,10,$800K-$1.5M,Owner,Practice Owner,(704) 541-5059,,parkcrossingdentistry.com
Keith Clinic,Charlotte,NC,Charlotte,Chiropractic Clinic,15,$500K-$800K,Owner,Practice Owner,(704) 392-3000,,keithclinic.com
Carlisle Chiropractic Clinic,Charlotte,NC,Charlotte,Chiropractic Clinic,6,$300K-$600K,Owner,Practice Owner,,,carlislechiropracticclinic.com
Bowker Clinic,Charlotte,NC,Charlotte,Chiropractic Clinic,6,$300K-$600K,Owner,Practice Owner,,,
Proactive Chiropractic and Rehab Center,Charlotte,NC,Charlotte,Chiropractic Clinic,8,$400K-$800K,Owner,Practice Owner,,,
Piedmont EyeCare Associates,Charlotte,NC,Charlotte,Optometry Practice,8,$500K-$1.2M,Owner,Practice Owner,(980) 333-6012,,charlotteoptometry.com
Innovative Eye Care,Charlotte,NC,Charlotte,Optometry Practice,6,$500K-$1M,Owner,Practice Owner,,,innovativeeyecare.net
Charlotte Optometric Clinic,Charlotte,NC,Charlotte,Optometry Practice,6,$500K-$1M,Owner,Practice Owner,,,
Charlotte Skin and Laser,Charlotte,NC,Charlotte,Dermatology Clinic,10,$1M-$2.5M,Owner,Practice Owner,(704) 333-9113,,charlotteskinandlaser.com
Dermatology Care of Charlotte,Charlotte,NC,Charlotte,Dermatology Clinic,10,$1M-$2M,Owner,Practice Owner,,,
Dermatology Specialists of Charlotte,Charlotte,NC,Charlotte,Dermatology Clinic,10,$1M-$2.5M,Owner,Practice Owner,,,dscmd.com
Dental Office of Tampa,Tampa,FL,Tampa,Dental Practice,10,$800K-$1.5M,Owner,Practice Owner,,,dentalofficeoftampa.com
Jackson Dental PA,Tampa,FL,Tampa,Dental Practice,10,$800K-$1.5M,Owner,Practice Owner,(813) 701-3141,,jacksondentaltampa.com
Heights Dental Tampa,Tampa,FL,Tampa,Dental Practice,8,$800K-$1.5M,Dr. Kenneth Jainandan,Practice Owner,(813) 578-7887,,heightsdentaltampa.com
New Tampa Smiles,Tampa,FL,Tampa,Dental Practice,10,$800K-$1.5M,Dr. Jean Paul Taveras,Practice Owner,,,newtampasmile.com
South Tampa Dentistry,Tampa,FL,Tampa,Dental Practice,10,$800K-$1.5M,Owner,Practice Owner,(813) 835-0090,,southtampadentistry.com
Vivia MedSpa,Tampa,FL,Tampa,Med Spa,8,$500K-$1.2M,Owner,Practice Owner,,,viviamedspatampa.com
Skin NV Med Spa,Tampa,FL,Tampa,Med Spa,10,$500K-$1.5M,Owner,Practice Owner,,,
Aspire MedSpa and Beauty Bar,Tampa,FL,Tampa,Med Spa,6,$500K-$1M,Rosaly Torres,Practice Owner,,,aspiremedspas.com
Roots Wellness and Med Spa,Tampa,FL,Tampa,Med Spa,6,$500K-$1M,Owner,Practice Owner,,,
Fit4Life Physical Therapy,Tampa,FL,Tampa,Physical Therapy Clinic,6,$500K-$1M,Owner,Practice Owner,(813) 907-7879,,fit4lifetampa.com
Physique Physical Therapy,Tampa,FL,Tampa,Physical Therapy Clinic,6,$500K-$1M,Owner,Practice Owner,,,
Competitive Edge Physical Therapy,Tampa,FL,Tampa,Physical Therapy Clinic,8,$500K-$1.2M,Owner,Practice Owner,,,
South Tampa Dermatology,Tampa,FL,Tampa,Dermatology Clinic,10,$1M-$2M,Owner,Practice Owner,,,
Modern Dermatology,Tampa,FL,Tampa,Dermatology Clinic,8,$1M-$2M,Owner,Practice Owner,(813) 336-7688,,themodernderm.com
Skin Health Forever,Tampa,FL,Tampa,Dermatology Clinic,10,$1M-$2.5M,Owner,Practice Owner,(813) 440-2462,,skinhealthforever.com
Koyfman Dental,Orlando,FL,Orlando,Dental Practice,10,$800K-$1.5M,Owner,Practice Owner,(407) 641-2302,,koyfmandental.com
Mosaic Dental Center,Orlando,FL,Orlando,Dental Practice,10,$800K-$1.5M,Dr. Sonia Simmonds,Practice Owner,,,
Fine Dentistry of Downtown Orlando,Orlando,FL,Orlando,Dental Practice,10,$800K-$1.5M,Owner,Practice Owner,,,
Nulife Dental Center,Orlando,FL,Orlando,Dental Practice,10,$800K-$1.5M,Owner,Practice Owner,,,
Celine Med Spa,Orlando,FL,Orlando,Med Spa,10,$500K-$1.5M,Owner,Practice Owner,(407) 409-8666,,celinemedspa.com
Bloom Aesthetics,Orlando,FL,Orlando,Med Spa,8,$500K-$1.2M,Owner,Practice Owner,,,bloomaestheticsfl.com
Healthy Glow Med Spa,Orlando,FL,Orlando,Med Spa,6,$500K-$1M,Owner,Practice Owner,,,healthyglowmedspa.com
NUR Med Spa,Orlando,FL,Orlando,Med Spa,8,$500K-$1.2M,Owner,Practice Owner,,,
Balance MedSpa,Orlando,FL,Orlando,Med Spa,8,$500K-$1.2M,Owner,Practice Owner,(407) 481-2843,,
Solterra Dentistry,Phoenix,AZ,Phoenix,Dental Practice,10,$800K-$1.5M,Owner,Practice Owner,(602) 788-0730,,solterradentistry.com
Desert Dentistry,Phoenix,AZ,Phoenix,Dental Practice,10,$800K-$1.5M,Owner,Practice Owner,,,
Biltmore Dental Center,Phoenix,AZ,Phoenix,Dental Practice,10,$800K-$1.5M,Owner,Practice Owner,,,
Valley Smiles,Phoenix,AZ,Phoenix,Dental Practice,8,$800K-$1.5M,Owner,Practice Owner,,,
Phoenix Medspa,Phoenix,AZ,Phoenix,Med Spa,6,$500K-$1M,Dr. Paul,Practice Owner,,,
Uptown Medispa,Phoenix,AZ,Phoenix,Med Spa,8,$500K-$1.2M,Owner,Practice Owner,,,uptownmedispa.com
Med 44 Arcadia,Phoenix,AZ,Phoenix,Med Spa,8,$500K-$1.2M,Owner,Practice Owner,,,med44arcadia.com
Torstveit Medical Aesthetics,Phoenix,AZ,Phoenix,Med Spa,8,$500K-$1.2M,Owner,Practice Owner,(602) 354-3100,info@torstveitmedical.com,tmamedspa.com
CAS Chiropractic Center,Phoenix,AZ,Phoenix,Chiropractic Clinic,8,$400K-$800K,Dr. Michael Castrichini,Practice Owner,,,caschiro.com
Arizona Life Chiropractic Center,Phoenix,AZ,Phoenix,Chiropractic Clinic,6,$300K-$700K,Dr. Dennis Cathcart,Practice Owner,(602) 242-7537,,arizonalifechiropractic.com
Shea Chiropractic,Phoenix,AZ,Phoenix,Chiropractic Clinic,6,$300K-$600K,Owner,Practice Owner,(602) 996-3601,,sheachiropracticclinic.com
TOPS Physical Therapy,Phoenix,AZ,Phoenix,Physical Therapy Clinic,8,$500K-$1.2M,Owner,Practice Owner,(602) 826-0037,,topsphysicaltherapy.com
OSR Physical Therapy,Phoenix,AZ,Phoenix,Physical Therapy Clinic,8,$500K-$1M,Owner,Practice Owner,,,osrphysicaltherapy.com
